#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	73.1107	48201	0.3367	100.0000	48201	11709	11650	0.3527	72	34.00
scaffold_2	66.5329	46558	0.3306	100.0000	46558	10187	10115	0.3471	64	31.58
scaffold_3	70.8073	45800	0.3385	100.0000	45800	10480	10597	0.3573	70	31.74
scaffold_4	72.7415	41112	0.3320	100.0000	41112	9816	9734	0.3469	73	31.87
scaffold_5	77.2456	40297	0.3331	100.0000	40297	10123	10198	0.3469	73	41.77
scaffold_6	74.2970	37738	0.3338	100.0000	37738	9175	9215	0.3493	75	31.11
scaffold_7	63.4278	37152	0.3234	100.0000	37152	7859	7836	0.3399	63	30.69
scaffold_8	75.7118	33392	0.3329	100.0000	33392	8096	8113	0.3459	78	31.38
scaffold_9	60.5482	32500	0.3225	100.0000	32500	6505	6484	0.3428	58	30.83
scaffold_10	85.5914	32110	0.3339	100.0000	32110	9875	9097	0.3535	71	215.35
scaffold_11	64.2391	28575	0.3326	100.0000	28575	6069	6100	0.3522	64	31.89
scaffold_12	69.4745	28346	0.3273	100.0000	28346	6308	6334	0.3414	70	31.87
scaffold_13	72.6058	28010	0.3290	100.0000	28010	6769	6693	0.3399	74	27.25
scaffold_14	99.3251	27057	0.3506	100.0000	27057	7596	7642	0.3692	109	41.31
scaffold_15	100.8477	26944	0.3584	100.0000	26944	9083	9040	0.3737	111	42.36
scaffold_16	73.1500	26652	0.3354	100.0000	26652	6466	6457	0.3485	75	30.72
scaffold_17	72.4248	26314	0.3347	100.0000	26314	6337	6296	0.3532	68	32.08
scaffold_18	68.8671	26117	0.3332	100.0000	26117	5834	5820	0.3504	67	28.11
scaffold_19	57.0845	26072	0.3178	100.0000	26072	4866	4855	0.3362	58	26.55
scaffold_20	67.5083	25904	0.3253	100.0000	25904	5818	5766	0.3439	68	31.66
scaffold_21	68.4081	25786	0.3303	100.0000	25786	5841	5881	0.3513	69	36.15
