#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	99.2828	63851	0.3942	100.0000	63851	21092	21071	0.4056	103	29.75
scaffold_2	50.5844	62104	0.3863	100.0000	62104	10518	10430	0.3980	49	25.30
scaffold_3	52.9172	56378	0.4056	100.0000	56378	9926	9942	0.4147	54	15.87
scaffold_4	56.1584	54926	0.4045	100.0000	54926	10255	10329	0.4113	55	17.41
scaffold_5	52.8200	53864	0.3957	100.0000	53864	9385	9406	0.4065	53	17.10
scaffold_6	48.4481	53382	0.3850	100.0000	53382	8528	8459	0.3927	48	16.06
scaffold_7	50.5865	50570	0.3942	100.0000	50570	8523	8535	0.4014	51	15.16
scaffold_8	81.6046	49170	0.4176	100.0000	49170	9930	9786	0.4257	74	40.21
scaffold_9	62.6376	47524	0.3987	100.0000	47524	9230	9151	0.4103	58	27.41
scaffold_10	53.8910	47091	0.3985	100.0000	47091	8387	8371	0.4079	53	17.12
scaffold_11	53.5556	45758	0.4028	100.0000	45758	8161	8175	0.4127	54	17.01
scaffold_12	57.4802	45514	0.3952	100.0000	45514	8620	8659	0.4056	55	29.48
scaffold_13	56.1599	44133	0.4042	100.0000	44133	8192	8203	0.4118	55	17.55
scaffold_14	46.3163	43996	0.3802	100.0000	43996	6750	6708	0.3982	45	23.08
scaffold_15	47.9684	43535	0.3813	100.0000	43535	6777	6690	0.3911	46	21.21
scaffold_16	53.5602	43489	0.3905	100.0000	43489	7649	7689	0.3996	54	16.32
scaffold_17	49.2038	41933	0.3950	100.0000	41933	6888	6870	0.4019	49	13.68
scaffold_18	50.1651	41893	0.3857	100.0000	41893	7031	6965	0.3984	49	19.32
scaffold_19	51.9098	41679	0.3914	100.0000	41679	7063	7149	0.4018	50	20.98
scaffold_20	53.6322	41677	0.3872	100.0000	41677	7430	7449	0.3982	52	20.52
scaffold_21	52.2024	41521	0.3948	100.0000	41521	7223	7231	0.4084	51	20.21
scaffold_22	50.0261	41190	0.3796	100.0000	41190	6842	6815	0.3899	50	17.41
scaffold_23	51.3618	40948	0.3821	100.0000	40948	6988	6988	0.3887	52	15.77
scaffold_24	49.5583	40400	0.3938	100.0000	40400	6695	6655	0.4028	50	13.94
scaffold_25	49.0224	40081	0.4017	100.0000	40081	6575	6523	0.4128	48	16.79
