#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	76.8305	32633	0.3668	100.0000	32633	8257	8231	0.3932	80	38.85
scaffold_2	68.1623	29395	0.3431	100.0000	29395	6604	6599	0.3637	64	32.73
scaffold_3	72.6774	28660	0.3578	100.0000	28660	6872	6905	0.3820	68	37.53
scaffold_4	79.3127	27221	0.3652	100.0000	27221	7222	7182	0.3931	76	41.84
scaffold_5	88.3761	26222	0.3602	100.0000	26222	7763	7681	0.3840	86	53.30
scaffold_6	86.8607	26066	0.3680	99.8465	26026	7542	7496	0.3875	89	37.23
scaffold_7	89.1925	25568	0.3772	100.0000	25568	7585	7562	0.4230	82	66.81
scaffold_8	81.7957	25381	0.3759	100.0000	25381	6822	6870	0.4038	77	40.20
scaffold_9	66.8760	25040	0.3476	100.0000	25040	5606	5561	0.3740	62	37.26
scaffold_10	64.1398	24903	0.3371	100.0000	24903	5316	5313	0.3607	59	32.74
scaffold_11	75.3064	24755	0.3548	100.0000	24755	6199	6198	0.3764	75	30.26
scaffold_12	68.6628	24635	0.3545	100.0000	24635	5607	5656	0.3871	66	38.18
scaffold_13	80.3672	24463	0.3632	100.0000	24463	6466	6496	0.3897	79	39.05
scaffold_14	75.3241	24329	0.3603	100.0000	24329	6097	6124	0.3856	70	39.19
scaffold_15	78.1663	24112	0.3614	100.0000	24112	6180	6138	0.3888	77	39.24
scaffold_16	68.1027	23603	0.3368	100.0000	23603	5319	5320	0.3623	66	37.59
scaffold_17	71.5982	23587	0.3550	100.0000	23587	5606	5656	0.3785	73	36.34
scaffold_18	84.1240	23547	0.3769	100.0000	23547	6487	6452	0.4025	82	39.11
scaffold_19	71.7870	23441	0.3454	100.0000	23441	5620	5602	0.3650	70	36.32
scaffold_20	62.8448	23438	0.3369	100.0000	23438	4883	4924	0.3559	61	32.73
scaffold_21	78.8170	23396	0.3372	100.0000	23396	6129	6116	0.3663	70	52.96
scaffold_22	71.7745	23395	0.3589	100.0000	23395	5496	5486	0.3817	72	34.56
scaffold_23	61.9681	23310	0.3401	100.0000	23310	4841	4772	0.3576	58	30.32
scaffold_24	79.9239	23200	0.3565	100.0000	23200	6135	6199	0.3822	78	42.00
scaffold_25	84.6488	23049	0.3660	100.0000	23049	6483	6518	0.3784	90	30.43
scaffold_26	74.8905	22987	0.3647	100.0000	22987	5704	5728	0.3894	75	37.89
scaffold_27	61.6297	22695	0.3396	100.0000	22695	4681	4648	0.3619	56	32.94
scaffold_28	69.3010	22398	0.3395	100.0000	22398	5230	5112	0.3556	62	57.42
scaffold_29	87.1669	22228	0.3743	100.0000	22228	6445	6396	0.3880	86	31.98
scaffold_30	97.0449	22071	0.3643	100.0000	22071	7022	7060	0.4116	89	115.23
scaffold_31	71.0954	22019	0.3433	100.0000	22019	5129	5137	0.3569	69	30.95
scaffold_32	69.1819	21909	0.3605	100.0000	21909	5078	5013	0.4039	63	44.64
scaffold_33	86.0226	21850	0.3786	100.0000	21850	6214	6250	0.4164	91	45.34
scaffold_34	67.3963	21831	0.3393	100.0000	21831	4814	4821	0.3551	67	30.96
scaffold_35	77.9632	21554	0.3642	100.0000	21554	5602	5584	0.3916	76	38.41
scaffold_36	94.8968	21216	0.4080	100.0000	21216	6704	6715	0.4440	99	45.31
scaffold_37	82.1302	21212	0.3647	100.0000	21212	5772	5768	0.3951	79	52.03
scaffold_38	75.5575	21037	0.3464	100.0000	21037	5255	5253	0.3726	72	42.88
scaffold_39	85.4005	21004	0.3667	100.0000	21004	6004	5937	0.3870	87	39.61
scaffold_40	81.3562	21001	0.3741	100.0000	21001	5568	5589	0.4021	80	38.95
scaffold_41	83.9652	20768	0.3753	100.0000	20768	5814	5788	0.4025	88	41.77
scaffold_42	78.9922	20560	0.3849	100.0000	20560	5350	5332	0.4182	77	38.29
scaffold_43	81.0340	20505	0.3654	100.0000	20505	5540	5537	0.3925	83	37.77
scaffold_44	101.2258	20352	0.3547	100.0000	20352	6931	6777	0.3838	75	132.23
scaffold_45	70.8990	20308	0.3758	100.0000	20308	4738	4805	0.4218	68	36.70
scaffold_46	73.9268	20252	0.3525	100.0000	20252	5003	4980	0.3776	73	37.13
scaffold_47	92.5867	20213	0.3680	100.0000	20213	6261	6218	0.3831	103	35.55
scaffold_48	74.5723	19856	0.3499	100.0000	19856	4943	4924	0.3725	77	37.36
scaffold_49	80.3937	19715	0.3724	100.0000	19715	5274	5294	0.3986	82	39.22
scaffold_50	75.1009	19577	0.3452	100.0000	19577	4899	4904	0.3663	72	36.88
scaffold_51	69.3152	19493	0.3566	100.0000	19493	4527	4484	0.3889	68	37.57
scaffold_52	96.6286	19422	0.3543	100.0000	19422	6331	6106	0.3867	73	104.79
scaffold_53	73.1184	19410	0.3478	100.0000	19410	4666	4679	0.3760	69	39.89
scaffold_54	76.5855	19360	0.3624	100.0000	19360	4946	4941	0.3865	78	39.12
scaffold_55	71.1248	19359	0.3487	100.0000	19359	4578	4604	0.3679	70	33.75
scaffold_56	84.7460	19348	0.3795	100.0000	19348	5472	5438	0.4007	86	32.91
scaffold_57	79.2844	19261	0.3950	100.0000	19261	5107	5011	0.4468	76	42.12
scaffold_58	73.2419	19175	0.3519	100.0000	19175	4696	4671	0.3652	73	28.70
scaffold_59	78.5383	19170	0.3529	100.0000	19170	5000	5017	0.3692	81	34.58
scaffold_60	66.6576	19093	0.3487	100.0000	19093	4273	4209	0.3753	67	38.83
scaffold_61	68.6167	19087	0.3370	100.0000	19087	4337	4376	0.3510	67	28.98
scaffold_62	75.0856	19037	0.3521	100.0000	19037	4778	4756	0.3705	77	34.39
scaffold_63	84.1753	18742	0.3598	100.0000	18742	5233	5205	0.3782	88	37.77
scaffold_64	82.4031	18701	0.3623	99.9465	18691	5138	5137	0.3784	86	34.06
scaffold_65	84.4009	18680	0.3664	100.0000	18680	5431	5071	0.3988	73	95.61
scaffold_66	79.3535	18676	0.3684	100.0000	18676	4987	4889	0.3982	77	39.75
scaffold_67	67.2512	18657	0.3370	100.0000	18657	4131	4116	0.3551	67	33.09
scaffold_68	90.8864	18623	0.3794	100.0000	18623	5627	5657	0.4003	92	40.13
scaffold_69	108.6004	18533	0.3769	100.0000	18533	6550	6309	0.4146	93	81.83
scaffold_70	77.1242	18529	0.3617	100.0000	18529	4749	4725	0.3913	73	42.34
scaffold_71	71.4432	18487	0.3551	100.0000	18487	4442	4362	0.3782	68	35.06
scaffold_72	82.7098	18485	0.3612	100.0000	18485	5104	5048	0.3886	79	42.58
scaffold_73	84.0438	18403	0.3592	100.0000	18403	5178	5130	0.3731	90	33.33
scaffold_74	62.9418	18390	0.3392	100.0000	18390	3889	3796	0.3592	61	32.16
scaffold_75	89.7046	18361	0.3677	100.0000	18361	5465	5514	0.3844	97	37.04
scaffold_76	90.1584	18301	0.3871	100.0000	18301	5480	5529	0.4155	92	43.05
scaffold_77	80.6707	18289	0.3934	100.0000	18289	4942	4899	0.4276	77	37.67
scaffold_78	81.0846	18266	0.3714	100.0000	18266	4938	4940	0.3944	82	34.20
scaffold_79	81.4397	18255	0.3579	100.0000	18255	4979	4933	0.3784	87	35.78
scaffold_80	86.4199	18226	0.3825	100.0000	18226	5266	5229	0.4148	85	43.66
scaffold_81	76.8161	18215	0.3623	100.0000	18215	4639	4662	0.3849	72	37.96
scaffold_82	73.9961	18167	0.3678	100.0000	18167	4442	4428	0.3971	73	34.72
scaffold_83	90.3156	17986	0.3650	100.0000	17986	5441	5376	0.4062	88	57.45
scaffold_84	83.9491	17879	0.3607	100.0000	17879	4976	5034	0.3806	81	40.38
scaffold_85	73.7340	17822	0.3810	100.0000	17822	3091	3102	0.4051	54	54.62
scaffold_86	76.9186	17686	0.3554	100.0000	17686	4517	4549	0.3867	77	41.23
scaffold_87	84.8299	17682	0.3378	99.9548	17674	4979	5003	0.3587	67	91.89
scaffold_88	141.3632	17670	0.3531	100.0000	17670	6582	6508	0.3622	114	138.89
scaffold_89	80.7457	17640	0.3719	100.0000	17640	4762	4711	0.3953	77	36.37
scaffold_90	69.0225	17612	0.3450	100.0000	17612	4018	4094	0.3733	68	37.89
scaffold_91	72.7974	17603	0.3377	100.0000	17603	4282	4261	0.3507	73	26.06
scaffold_92	66.2607	17594	0.3483	100.0000	17594	3878	3859	0.3753	67	36.66
scaffold_93	81.7568	17588	0.3600	100.0000	17588	4731	4722	0.3879	80	39.10
scaffold_94	82.6537	17575	0.3684	99.9772	17571	4869	4818	0.3929	87	37.33
scaffold_95	77.6745	17482	0.3554	100.0000	17482	4483	4449	0.3730	78	35.11
scaffold_96	86.3609	17441	0.3711	100.0000	17441	4909	5007	0.3916	86	48.49
scaffold_97	73.4945	17335	0.3489	100.0000	17335	4238	4254	0.3659	74	37.04
scaffold_98	69.4653	17328	0.3349	100.0000	17328	4016	4010	0.3398	71	26.52
scaffold_99	69.4715	17295	0.3554	100.0000	17295	3998	4012	0.3752	71	29.76
scaffold_100	80.8462	17240	0.3688	100.0000	17240	4672	4620	0.4056	75	48.74
scaffold_101	81.6457	17116	0.3753	100.0000	17116	4633	4619	0.4117	85	43.40
scaffold_102	75.3923	17045	0.3385	100.0000	17045	4292	4226	0.3631	67	57.14
scaffold_103	71.2814	17038	0.3586	100.0000	17038	4021	4070	0.3842	72	33.76
scaffold_104	81.8242	17021	0.3772	100.0000	17021	4629	4658	0.4054	83	38.66
scaffold_105	863.9871	17007	0.2859	100.0000	17007	48021	48008	0.3181	567	868.25
scaffold_106	99.1857	17002	0.3867	99.9412	16992	5676	5554	0.4049	99	46.32
scaffold_107	94.2279	16999	0.3460	100.0000	16999	5460	5145	0.3638	68	167.63
scaffold_108	95.6444	16906	0.3595	100.0000	16906	5294	5423	0.3833	77	70.58
scaffold_109	69.3932	16870	0.3601	100.0000	16870	3854	3880	0.3979	66	37.39
scaffold_110	72.2240	16858	0.3568	100.0000	16858	4029	4052	0.3780	71	33.78
scaffold_111	86.6814	16614	0.3931	100.0000	16614	4800	4805	0.4375	86	46.85
scaffold_112	79.3147	16603	0.3624	100.0000	16603	4409	4372	0.3877	77	37.76
scaffold_113	73.5440	16536	0.3669	100.0000	16536	4056	4033	0.4059	68	41.15
scaffold_114	96.9745	16487	0.3791	100.0000	16487	5345	5288	0.3928	95	58.94
scaffold_115	80.5868	16456	0.3395	100.0000	16456	4396	4395	0.3589	72	69.18
scaffold_116	76.6014	16430	0.3764	100.0000	16430	4168	4178	0.4073	70	40.36
scaffold_117	73.0323	16418	0.3588	100.0000	16418	3969	3989	0.3819	73	36.10
scaffold_118	66.4397	16403	0.3418	100.0000	16403	3604	3661	0.3689	62	34.65
scaffold_119	78.6270	16396	0.3438	100.0000	16396	4317	4280	0.3634	67	64.08
scaffold_120	58.3843	16309	0.3296	100.0000	16309	3121	3173	0.3429	57	27.34
scaffold_121	80.7195	16293	0.3640	100.0000	16293	4384	4386	0.3896	75	40.29
scaffold_122	114.3383	16268	0.4643	100.0000	16268	6176	6225	0.4952	132	44.83
scaffold_123	88.7436	16246	0.3902	100.0000	16246	4820	4745	0.4098	84	60.04
scaffold_124	75.0513	16197	0.3515	100.0000	16197	4037	4069	0.3766	71	38.43
scaffold_125	91.9984	16187	0.3940	100.0000	16187	4964	4963	0.4291	94	40.45
scaffold_126	75.8572	16144	0.3808	100.0000	16144	4115	4050	0.4111	74	37.51
scaffold_127	112.1853	16127	0.3879	100.0000	16127	5821	5961	0.4031	112	77.18
scaffold_128	75.8733	16123	0.3555	100.0000	16123	4088	4052	0.3750	76	35.83
scaffold_129	64.4044	16085	0.3328	100.0000	16085	3448	3460	0.3469	61	29.33
scaffold_130	82.7512	16066	0.3583	100.0000	16066	4431	4437	0.3826	79	42.05
scaffold_131	84.7576	16049	0.3611	100.0000	16049	4488	4563	0.3817	86	37.68
scaffold_132	78.2326	15962	0.3500	100.0000	15962	4134	4155	0.3716	79	38.38
scaffold_133	75.7300	15947	0.3695	100.0000	15947	4017	4019	0.3972	77	35.63
scaffold_134	64.1703	15879	0.3384	100.0000	15879	3373	3384	0.3564	61	32.17
scaffold_135	77.8974	15839	0.3563	100.0000	15839	4116	4115	0.3824	72	39.81
scaffold_136	82.4992	15794	0.3778	100.0000	15794	4345	4344	0.4054	81	41.75
scaffold_137	65.1638	15606	0.3426	100.0000	15606	3382	3364	0.3609	66	31.47
scaffold_138	77.3742	15581	0.3570	100.0000	15581	3987	4003	0.3858	80	40.04
scaffold_139	55.9516	15515	0.3232	100.0000	15515	2868	2880	0.3399	55	27.47
scaffold_140	73.6638	15486	0.3657	100.0000	15486	3793	3817	0.3959	74	38.23
scaffold_141	89.3802	15429	0.3628	100.0000	15429	4556	4554	0.3792	99	36.63
scaffold_142	81.1966	15419	0.3841	100.0000	15419	4171	4180	0.4203	78	43.36
scaffold_143	70.1661	15413	0.3482	100.0000	15413	3579	3599	0.3697	73	34.72
scaffold_144	81.2945	15337	0.3587	100.0000	15337	4164	4151	0.3813	90	36.38
scaffold_145	79.5934	15319	0.3812	100.0000	15319	4058	4068	0.4045	81	35.09
scaffold_146	77.2632	15294	0.3776	100.0000	15294	3902	3978	0.4198	74	43.22
scaffold_147	90.8758	15266	0.3666	100.0000	15266	4748	4527	0.3868	77	65.13
scaffold_148	95.1026	15265	0.3591	100.0000	15265	4893	4742	0.3969	73	104.54
scaffold_149	86.6706	15253	0.4033	100.0000	15253	4393	4338	0.4345	87	43.25
scaffold_150	58.4172	15236	0.3347	100.0000	15236	2969	2966	0.3486	59	27.21
scaffold_151	83.1200	15217	0.3650	100.0000	15217	4158	4196	0.3838	83	35.87
scaffold_152	96.5233	15214	0.3622	100.0000	15214	4949	4842	0.3717	91	43.29
scaffold_153	82.7998	15213	0.3570	100.0000	15213	4195	4207	0.3705	88	34.84
scaffold_154	72.6641	15169	0.3465	99.9275	15158	3690	3647	0.3599	74	32.30
scaffold_155	69.8621	15121	0.3371	100.0000	15121	3502	3528	0.3570	65	38.53
scaffold_156	67.8831	15112	0.3377	100.0000	15112	3411	3418	0.3613	63	36.05
scaffold_157	70.2216	15045	0.3418	100.0000	15045	3493	3523	0.3526	76	27.43
scaffold_158	62.3094	15030	0.3335	100.0000	15030	3122	3124	0.3454	67	28.67
scaffold_159	84.6621	15020	0.3697	100.0000	15020	4249	4228	0.3866	94	36.30
scaffold_160	85.5526	14997	0.3540	100.0000	14997	4279	4220	0.3805	64	80.34
scaffold_161	57.9049	14980	0.3318	100.0000	14980	2865	2885	0.3520	57	30.03
scaffold_162	77.3363	14929	0.3606	100.0000	14929	3809	3879	0.4007	63	57.30
scaffold_163	86.0695	14904	0.3882	100.0000	14904	4276	4277	0.4217	84	43.02
scaffold_164	57.9005	14892	0.3300	100.0000	14892	2877	2870	0.3459	54	29.93
scaffold_165	74.1826	14889	0.3529	99.8254	14863	3662	3702	0.3834	70	39.65
scaffold_166	65.2432	14845	0.3543	100.0000	14845	3200	3178	0.3700	63	32.17
scaffold_167	74.1474	14839	0.3751	100.0000	14839	3683	3652	0.4257	64	47.86
scaffold_168	99.6257	14837	0.3598	100.0000	14837	4889	4977	0.4125	73	111.24
scaffold_169	71.8943	14802	0.3586	100.0000	14802	3537	3558	0.3811	69	39.02
scaffold_170	85.7849	14796	0.3654	100.0000	14796	4227	4159	0.3941	85	42.22
scaffold_171	63.9574	14766	0.3507	100.0000	14766	3138	3146	0.3742	59	34.79
scaffold_172	60.9506	14751	0.3345	100.0000	14751	2998	2969	0.3482	63	28.23
scaffold_173	92.1423	14714	0.3957	100.0000	14714	4544	4495	0.4246	102	42.99
scaffold_174	62.6770	14664	0.3395	100.0000	14664	3069	3059	0.3567	61	31.81
scaffold_175	78.0154	14607	0.3892	100.0000	14607	3761	3748	0.4341	76	40.70
scaffold_176	72.5211	14604	0.3567	100.0000	14604	3522	3522	0.3734	75	32.02
scaffold_177	81.0845	14579	0.3779	100.0000	14579	4049	3756	0.4109	67	58.83
scaffold_178	119.4202	14563	0.3982	99.4850	14488	5703	5755	0.4159	108	95.34
scaffold_179	77.5119	14562	0.3568	100.0000	14562	3754	3774	0.3750	80	32.09
scaffold_180	90.5064	14549	0.3927	100.0000	14549	4380	4386	0.4248	91	43.38
scaffold_181	74.6963	14549	0.3596	100.0000	14549	3624	3621	0.3850	67	40.14
scaffold_182	95.7759	14535	0.4063	100.0000	14535	4662	4621	0.4334	99	43.52
