#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	79.4402	66510	0.3496	100.0000	66510	17555	17616	0.3656	81	32.30
scaffold_2	71.7177	49141	0.3323	99.8901	49087	11760	11678	0.3467	69	32.50
scaffold_3	66.9397	46853	0.3305	100.0000	46853	10425	10430	0.3455	70	29.43
scaffold_4	95.2203	46845	0.3347	100.0000	46845	11380	10655	0.3609	87	111.95
scaffold_5	65.9264	44848	0.3286	100.0000	44848	9716	9785	0.3472	62	41.68
scaffold_6	86.4222	40874	0.3429	100.0000	40874	11722	11691	0.3566	91	35.01
scaffold_7	74.0274	38873	0.3379	100.0000	38873	9614	9555	0.3523	75	29.80
scaffold_8	70.0691	38847	0.3347	100.0000	38847	9100	9047	0.3501	69	30.51
scaffold_9	71.0590	38615	0.3450	100.0000	38615	9049	9079	0.3616	75	30.89
scaffold_10	67.6635	37844	0.3308	100.0000	37844	8523	8521	0.3452	67	30.73
scaffold_11	74.2305	37788	0.3402	100.0000	37788	9318	9306	0.3538	75	30.50
scaffold_12	63.5899	37384	0.3311	100.0000	37384	7913	7938	0.3464	65	28.83
scaffold_13	84.8712	37238	0.3405	100.0000	37238	10427	10450	0.3671	76	80.49
scaffold_14	74.5589	36927	0.3447	100.0000	36927	9153	9201	0.3671	69	36.25
scaffold_15	81.9533	36473	0.3573	100.0000	36473	9920	9931	0.3741	85	32.82
scaffold_16	66.9810	35507	0.3300	100.0000	35507	7924	7925	0.3479	68	30.87
scaffold_17	66.7589	35172	0.3237	99.9062	35139	7791	7822	0.3356	70	30.09
scaffold_18	81.6694	35140	0.3562	100.0000	35140	9488	9401	0.3766	87	36.22
scaffold_19	73.1833	35064	0.3326	100.0000	35064	8560	8548	0.3451	75	29.46
scaffold_20	62.2067	34787	0.3249	100.0000	34787	7167	7166	0.3397	61	28.11
scaffold_21	65.5981	34688	0.3216	100.0000	34688	7595	7573	0.3403	65	31.33
scaffold_22	75.6119	34182	0.3422	100.0000	34182	8606	8610	0.3537	76	30.52
scaffold_23	72.2143	33810	0.3394	100.0000	33810	8029	8039	0.3634	67	33.67
scaffold_24	81.6655	33685	0.3474	100.0000	33685	9130	9133	0.3628	81	30.51
scaffold_25	72.0901	33664	0.3388	100.0000	33664	8082	8099	0.3537	75	33.61
scaffold_26	70.1339	33619	0.3354	100.0000	33619	7836	7882	0.3563	68	34.11
scaffold_27	79.8330	33452	0.3469	100.0000	33452	8866	8918	0.3611	80	30.25
scaffold_28	83.2014	33429	0.3567	100.0000	33429	9264	9278	0.3694	87	29.88
scaffold_29	67.8051	33282	0.3321	99.9730	33273	7445	7452	0.3470	68	28.58
scaffold_30	72.9394	32841	0.3368	100.0000	32841	8008	7962	0.3484	75	31.96
scaffold_31	80.1501	32527	0.3488	100.0000	32527	8705	8673	0.3693	87	37.69
scaffold_32	76.9152	32420	0.3347	100.0000	32420	8301	8319	0.3447	79	29.33
scaffold_33	69.6953	32419	0.3351	100.0000	32419	7517	7544	0.3484	72	30.04
scaffold_34	85.5852	31982	0.3554	100.0000	31982	9139	9094	0.3712	91	36.56
scaffold_35	66.8421	31726	0.3314	100.0000	31726	7059	7081	0.3452	68	28.83
scaffold_36	80.1157	31474	0.3405	100.0000	31474	8224	8244	0.3530	83	31.30
scaffold_37	76.0025	30686	0.3488	100.0000	30686	7750	7780	0.3602	78	28.56
scaffold_38	70.9187	30683	0.3318	100.0000	30683	7226	7226	0.3452	71	29.59
scaffold_39	82.3421	30454	0.3530	100.0000	30454	8367	8349	0.3768	81	39.86
scaffold_40	71.1882	30445	0.3451	100.0000	30445	7212	7239	0.3595	74	29.58
scaffold_41	71.1933	30001	0.3347	100.0000	30001	7094	7164	0.3481	72	29.00
scaffold_42	79.6859	29936	0.3623	100.0000	29936	7958	7948	0.3758	84	31.71
scaffold_43	71.4988	29605	0.3180	100.0000	29605	7027	7047	0.3296	64	55.05
scaffold_44	46.9023	29470	0.3422	99.3213	29270	3530	3548	0.3548	26	38.78
scaffold_45	76.6320	29348	0.3556	100.0000	29348	7415	7454	0.3696	75	30.93
scaffold_46	77.1453	29173	0.3503	100.0000	29173	7508	7493	0.3627	79	28.75
scaffold_47	79.9395	29158	0.3645	100.0000	29158	7769	7771	0.3851	83	34.25
scaffold_48	67.2406	29158	0.3359	100.0000	29158	6456	6499	0.3548	69	30.32
scaffold_49	92.3817	29123	0.3564	100.0000	29123	8919	8885	0.3713	101	34.33
scaffold_50	69.0641	28931	0.3316	100.0000	28931	6644	6673	0.3521	65	31.98
scaffold_51	60.3405	28657	0.3222	100.0000	28657	5710	5716	0.3388	60	29.97
scaffold_52	63.8888	28472	0.3353	100.0000	28472	6055	6069	0.3582	62	35.08
scaffold_53	64.6883	28310	0.3369	100.0000	28310	6098	6111	0.3559	64	30.34
scaffold_54	72.9050	27800	0.3370	100.0000	27800	6706	6785	0.3605	70	45.07
scaffold_55	62.1323	27749	0.3318	99.8414	27705	5735	5756	0.3475	61	26.87
scaffold_56	70.8366	27671	0.3428	100.0000	27671	6563	6516	0.3602	71	30.08
scaffold_57	70.1312	27349	0.3324	100.0000	27349	6364	6427	0.3448	73	29.34
scaffold_58	76.1200	27336	0.3431	100.0000	27336	6925	6952	0.3570	78	31.49
scaffold_59	74.4980	27317	0.3355	100.0000	27317	6777	6775	0.3481	80	30.32
scaffold_60	67.2059	27097	0.3368	100.0000	27097	5953	5932	0.3519	63	29.89
scaffold_61	71.9630	26773	0.3418	100.0000	26773	6412	6432	0.3579	72	31.21
scaffold_62	72.5715	26770	0.3455	100.0000	26770	6440	6376	0.3567	74	26.40
scaffold_63	78.8018	26645	0.3219	100.0000	26645	6894	6955	0.3387	80	36.20
scaffold_64	77.5286	26550	0.3479	100.0000	26550	6862	6857	0.3625	82	30.32
scaffold_65	64.0040	26422	0.3227	100.0000	26422	5622	5611	0.3497	63	34.45
scaffold_66	64.6132	26210	0.3263	100.0000	26210	5651	5642	0.3402	62	29.28
scaffold_67	76.6547	26191	0.3476	100.0000	26191	6712	6668	0.3595	80	27.31
scaffold_68	68.7169	26165	0.3291	100.0000	26165	5996	5989	0.3456	70	32.80
scaffold_69	76.8406	26092	0.3642	100.0000	26092	6691	6682	0.3778	76	28.62
scaffold_70	77.0588	26071	0.3474	100.0000	26071	6704	6689	0.3654	82	34.07
scaffold_71	81.9753	25996	0.3497	99.4615	25856	7077	7047	0.3693	78	49.50
scaffold_72	71.2195	25973	0.3313	100.0000	25973	6151	6159	0.3457	71	33.23
