#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	69.9546	453517	0.3778	100.0000	453517	105298	105214	0.3846	71	20.58
scaffold_2	70.8943	350689	0.3791	100.0000	350689	81330	81323	0.3852	70	23.50
scaffold_3	74.8159	325215	0.3789	100.0000	325215	80422	80571	0.3843	73	50.97
scaffold_4	70.4994	292461	0.3780	100.0000	292461	68167	68237	0.3850	71	18.75
scaffold_5	68.2999	268262	0.3753	100.0000	268262	60762	60719	0.3820	69	18.53
scaffold_6	70.2681	242731	0.3839	100.0000	242731	56690	56687	0.3918	71	19.50
scaffold_7	70.5112	227133	0.3757	100.0000	227133	53067	53094	0.3817	72	17.78
scaffold_8	73.1540	214399	0.3866	100.0000	214399	51955	51964	0.3933	74	18.42
scaffold_9	70.9512	207137	0.3848	100.0000	207137	48595	48576	0.3920	72	19.04
scaffold_10	70.4521	205991	0.3785	99.9990	205989	47857	47920	0.3855	71	18.51
scaffold_11	68.8164	201778	0.3792	100.0000	201778	45944	45964	0.3870	70	19.10
scaffold_12	71.5247	200099	0.3870	100.0000	200099	47569	47579	0.3944	73	18.92
scaffold_13	71.7240	197931	0.3737	100.0000	197931	46933	47003	0.3850	69	40.68
scaffold_14	70.1437	195919	0.3812	100.0000	195919	45337	45497	0.3892	70	24.98
scaffold_15	69.5267	189265	0.3771	100.0000	189265	43642	43700	0.3822	71	17.14
scaffold_16	69.4898	181142	0.3787	100.0000	181142	41811	41890	0.3858	69	19.88
scaffold_17	68.7239	180227	0.3760	100.0000	180227	41147	41257	0.3831	69	19.52
scaffold_18	70.2532	179215	0.3818	100.0000	179215	41598	41698	0.3889	71	18.69
scaffold_19	70.2153	173975	0.3804	100.0000	173975	40596	40508	0.3870	71	19.13
scaffold_20	67.8785	168317	0.3768	100.0000	168317	37987	37868	0.3826	69	17.57
scaffold_21	68.1654	167716	0.3758	100.0000	167716	37911	37845	0.3839	69	18.72
scaffold_22	71.0051	166511	0.3844	100.0000	166511	39131	39163	0.3921	72	18.51
scaffold_23	70.2814	165197	0.3797	100.0000	165197	38472	38525	0.3878	71	21.15
scaffold_24	69.1808	156649	0.3786	100.0000	156649	35838	35925	0.3851	70	18.52
scaffold_25	68.0654	156504	0.3765	100.0000	156504	35319	35249	0.3836	69	18.83
scaffold_26	68.4011	156486	0.3740	100.0000	156486	35302	35381	0.3802	69	17.82
scaffold_27	69.5261	154771	0.3795	100.0000	154771	35556	35400	0.3873	70	24.61
scaffold_28	67.4349	150826	0.3776	100.0000	150826	33681	33659	0.3845	69	18.12
scaffold_29	72.1638	149760	0.3903	100.0000	149760	35530	35460	0.3981	74	19.76
scaffold_30	70.4542	149652	0.3806	100.0000	149652	34942	34807	0.3867	70	23.18
scaffold_31	68.4517	147453	0.3807	100.0000	147453	33515	33558	0.3896	69	19.67
scaffold_32	70.2174	146898	0.3828	100.0000	146898	34003	34113	0.3901	71	18.99
scaffold_33	78.0755	145458	0.3830	100.0000	145458	37833	37639	0.3918	73	67.56
scaffold_34	72.0236	145455	0.3804	100.0000	145455	34671	34655	0.3866	71	23.64
scaffold_35	74.6908	145102	0.3791	100.0000	145102	35824	35937	0.3844	74	42.99
scaffold_36	72.9966	144704	0.3795	100.0000	144704	35239	35161	0.3856	74	18.57
scaffold_37	70.9442	143912	0.3789	100.0000	143912	33852	33720	0.3860	70	22.27
scaffold_38	74.2949	143621	0.3833	100.0000	143621	35338	35380	0.3888	72	58.60
scaffold_39	71.8108	142731	0.3827	100.0000	142731	34022	34116	0.3900	73	19.23
scaffold_40	70.9975	142290	0.3807	100.0000	142290	33559	33594	0.3865	71	21.55
scaffold_41	71.7437	141422	0.3800	100.0000	141422	33371	33395	0.3875	72	23.42
scaffold_42	71.7922	139799	0.3788	100.0000	139799	33287	33353	0.3857	73	19.33
scaffold_43	69.8621	137948	0.3793	100.0000	137948	32034	31963	0.3865	70	27.41
scaffold_44	71.9348	133960	0.3795	100.0000	133960	32015	32060	0.3875	73	20.06
scaffold_45	67.7700	132964	0.3778	100.0000	132964	29913	30031	0.3860	67	21.34
scaffold_46	69.7666	131880	0.3825	100.0000	131880	30514	30574	0.3887	70	18.13
scaffold_47	71.1241	130680	0.3813	100.0000	130680	30850	30937	0.3888	73	19.75
scaffold_48	71.8103	127542	0.3803	100.0000	127542	30367	30512	0.3895	71	58.48
scaffold_49	68.9621	127501	0.3802	100.0000	127501	29363	29242	0.3850	70	15.97
scaffold_50	71.1729	127229	0.3803	100.0000	127229	30013	29971	0.3878	72	19.60
scaffold_51	71.0642	126183	0.3804	100.0000	126183	29791	29855	0.3877	72	20.07
scaffold_52	73.0170	126072	0.3782	100.0000	126072	30182	30254	0.3844	72	29.64
scaffold_53	66.5623	125286	0.3755	100.0000	125286	27839	27679	0.3807	67	16.94
scaffold_54	69.7174	123228	0.3802	100.0000	123228	28439	28460	0.3858	71	17.77
scaffold_55	71.5549	121900	0.3844	100.0000	121900	28898	28991	0.3916	71	19.50
scaffold_56	75.1125	121415	0.3813	100.0000	121415	30328	30265	0.3877	75	19.72
scaffold_57	72.9345	121077	0.3842	100.0000	121077	29395	29345	0.3912	74	19.65
scaffold_58	69.1521	119890	0.3764	100.0000	119890	26911	26948	0.3858	70	20.95
scaffold_59	73.9689	118971	0.3856	100.0000	118971	29084	29085	0.3911	73	25.09
scaffold_60	66.7358	116710	0.3757	100.0000	116710	25843	25868	0.3842	69	19.55
scaffold_61	73.9935	116506	0.3751	100.0000	116506	28458	28420	0.3829	74	26.12
scaffold_62	70.7222	115541	0.3809	100.0000	115541	27101	27118	0.3872	72	17.83
scaffold_63	67.6817	115323	0.3748	100.0000	115323	25798	25897	0.3821	68	18.31
scaffold_64	74.3770	115045	0.3832	100.0000	115045	28356	28389	0.3891	76	19.01
scaffold_65	70.0266	114525	0.3834	100.0000	114525	26718	26720	0.3925	71	19.90
scaffold_66	84.1387	113804	0.3802	100.0000	113804	32422	31152	0.3964	70	267.20
scaffold_67	73.9979	113272	0.3737	100.0000	113272	27545	27763	0.3773	73	31.96
scaffold_68	68.5257	112319	0.3812	100.0000	112319	25183	25107	0.3894	68	20.53
scaffold_69	71.0024	111897	0.3799	100.0000	111897	26403	26329	0.3879	70	23.98
scaffold_70	69.2733	111733	0.3735	100.0000	111733	25666	25580	0.3800	70	21.13
scaffold_71	70.9071	111496	0.3845	100.0000	111496	26287	26317	0.3915	72	17.96
scaffold_72	69.3034	111342	0.3761	100.0000	111342	24789	24878	0.3824	70	17.41
scaffold_73	70.3855	110357	0.3825	100.0000	110357	25700	25678	0.3910	71	20.61
scaffold_74	68.8635	109051	0.3776	100.0000	109051	24754	24781	0.3849	69	18.11
scaffold_75	68.2172	108881	0.3805	100.0000	108881	24365	24391	0.3877	69	18.05
scaffold_76	75.5954	108715	0.3818	100.0000	108715	27072	27101	0.3920	71	49.14
scaffold_77	68.5029	108703	0.3742	100.0000	108703	24800	24842	0.3812	70	18.40
scaffold_78	66.7839	108143	0.3781	100.0000	108143	23957	23978	0.3864	68	19.52
scaffold_79	70.7385	104531	0.3828	100.0000	104531	24464	24571	0.3889	71	18.14
scaffold_80	68.3193	103511	0.3747	100.0000	103511	23470	23569	0.3817	69	19.67
scaffold_81	70.8742	102882	0.3781	100.0000	102882	24066	24071	0.3860	69	37.95
scaffold_82	69.1846	102331	0.3763	100.0000	102331	23387	23388	0.3823	69	17.85
scaffold_83	71.4452	100985	0.3821	100.0000	100985	23775	23714	0.3859	71	20.95
scaffold_84	69.1605	100350	0.3796	100.0000	100350	22806	22803	0.3854	70	17.48
scaffold_85	68.0520	99528	0.3711	100.0000	99528	22418	22332	0.3775	68	18.20
scaffold_86	71.4567	99440	0.3824	100.0000	99440	23734	23617	0.3914	71	24.80
scaffold_87	69.4450	99309	0.3806	100.0000	99309	22504	22999	0.3863	68	57.69
scaffold_88	69.9856	99115	0.3801	100.0000	99115	23017	23004	0.3877	71	19.86
scaffold_89	71.5411	98038	0.3800	100.0000	98038	23003	22989	0.3860	73	17.59
scaffold_90	69.4572	96556	0.3787	100.0000	96556	22349	22316	0.3844	70	17.40
scaffold_91	73.5289	96059	0.3930	100.0000	96059	23230	23275	0.4026	76	20.29
scaffold_92	69.6826	95774	0.3783	100.0000	95774	22089	22088	0.3850	70	17.81
scaffold_93	68.4739	95407	0.3809	100.0000	95407	21738	21673	0.3877	69	17.50
scaffold_94	72.1769	95251	0.3768	100.0000	95251	22867	22907	0.3832	73	19.53
scaffold_95	69.1183	94909	0.3780	100.0000	94909	21846	21892	0.3846	71	19.06
