#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	49.6334	63381	0.3419	100.0000	63381	10444	10396	0.3535	50	19.37
scaffold_2	45.7502	57467	0.3303	99.9060	57413	8728	8648	0.3460	44	23.92
scaffold_3	40.5746	37575	0.3285	100.0000	37575	5091	5059	0.3416	41	17.47
scaffold_4	44.8089	36917	0.3326	100.0000	36917	5434	5432	0.3451	45	20.01
scaffold_5	41.3329	34322	0.3339	100.0000	34322	4722	4734	0.3496	42	19.87
scaffold_6	48.7345	33703	0.3272	100.0000	33703	5416	5470	0.3416	47	28.92
scaffold_7	37.9766	33594	0.3241	100.0000	33594	4216	4213	0.3370	37	18.26
scaffold_8	40.1550	33565	0.3268	100.0000	33565	4482	4469	0.3441	39	21.63
scaffold_9	54.7679	33420	0.3431	100.0000	33420	6066	6148	0.3600	51	35.16
scaffold_10	48.8604	33159	0.3455	100.0000	33159	5402	5400	0.3606	50	20.65
scaffold_11	49.3592	32929	0.3475	100.0000	32929	5399	5439	0.3610	51	19.06
scaffold_12	45.2122	32038	0.3287	100.0000	32038	4802	4792	0.3425	45	19.11
scaffold_13	47.8511	32034	0.3407	100.0000	32034	5004	5067	0.3544	46	25.42
scaffold_14	49.5256	31786	0.3513	100.0000	31786	5224	5227	0.3664	50	20.37
scaffold_15	44.0563	31741	0.3326	100.0000	31741	4652	4668	0.3471	42	18.96
scaffold_16	43.9214	31722	0.3268	100.0000	31722	4509	4475	0.3389	44	17.15
scaffold_17	48.1496	31016	0.3336	100.0000	31016	4935	4974	0.3499	50	22.00
scaffold_18	43.5969	30993	0.3275	100.0000	30993	4502	4508	0.3449	43	19.97
scaffold_19	48.1700	30697	0.3328	100.0000	30697	4801	4835	0.3482	50	22.46
scaffold_20	48.6153	30668	0.3327	100.0000	30668	4952	4970	0.3435	44	30.34
scaffold_21	44.1532	30610	0.3303	100.0000	30610	4506	4505	0.3459	44	20.35
scaffold_22	52.6524	30166	0.3351	100.0000	30166	5295	5265	0.3526	49	42.84
scaffold_23	45.6783	30149	0.3300	100.0000	30149	4560	4546	0.3435	44	19.36
scaffold_24	44.2661	30145	0.3276	100.0000	30145	4497	4395	0.3389	43	23.82
scaffold_25	51.3412	30021	0.3467	100.0000	30021	5143	5142	0.3595	51	21.66
scaffold_26	46.1018	29923	0.3387	100.0000	29923	4595	4581	0.3554	46	20.22
scaffold_27	46.4857	29788	0.3397	100.0000	29788	4585	4588	0.3530	46	19.21
scaffold_28	43.8720	29701	0.3326	100.0000	29701	4314	4253	0.3421	44	17.33
scaffold_29	52.9754	29409	0.3355	100.0000	29409	5156	5177	0.3752	45	89.69
scaffold_30	50.1164	28950	0.3579	99.9378	28932	4836	4825	0.3690	51	17.85
scaffold_31	46.7996	28558	0.3434	100.0000	28558	4459	4460	0.3598	48	20.04
scaffold_32	53.2995	28218	0.3391	100.0000	28218	4994	4936	0.3532	51	29.17
scaffold_33	42.8467	27830	0.3327	100.0000	27830	3918	3911	0.3512	43	20.15
scaffold_34	72.4062	27637	0.3317	100.0000	27637	6620	6525	0.3447	73	32.66
scaffold_35	44.0646	27623	0.3302	100.0000	27623	4004	4068	0.3454	42	21.06
scaffold_36	43.3562	27406	0.3345	100.0000	27406	3965	3957	0.3493	44	19.34
scaffold_37	48.3565	27370	0.3381	100.0000	27370	4396	4430	0.3497	47	19.11
scaffold_38	47.2060	26900	0.3379	100.0000	26900	4236	4185	0.3557	45	22.30
scaffold_39	43.9326	26642	0.3280	100.0000	26642	3887	3916	0.3399	43	20.86
scaffold_40	43.2889	26600	0.3258	99.8722	26566	3830	3853	0.3354	44	18.15
scaffold_41	44.7569	26565	0.3311	100.0000	26565	3950	3972	0.3471	43	19.31
scaffold_42	40.1669	26561	0.3207	100.0000	26561	3533	3567	0.3362	38	21.70
scaffold_43	38.8867	26529	0.3200	100.0000	26529	3423	3403	0.3385	37	19.53
scaffold_44	44.9599	26222	0.3358	100.0000	26222	3940	3924	0.3512	45	20.07
scaffold_45	51.1100	25938	0.3341	100.0000	25938	4422	4431	0.3442	50	21.90
scaffold_46	50.5200	25831	0.3505	99.9381	25815	4342	4363	0.3674	53	22.97
scaffold_47	43.4791	25780	0.3276	100.0000	25780	3714	3705	0.3419	43	20.41
scaffold_48	39.5176	25627	0.3218	100.0000	25627	3370	3379	0.3392	39	22.62
scaffold_49	44.5591	25413	0.3379	99.9685	25405	3773	3762	0.3507	45	18.84
scaffold_50	43.1784	25396	0.3247	100.0000	25396	3672	3639	0.3363	42	19.93
scaffold_51	47.3223	25287	0.3345	100.0000	25287	3979	4004	0.3450	46	20.51
scaffold_52	45.3685	25186	0.3347	99.8769	25155	3817	3802	0.3482	44	20.12
scaffold_53	44.5480	25039	0.3291	100.0000	25039	3728	3707	0.3474	45	21.79
scaffold_54	52.5045	25033	0.3485	100.0000	25033	4405	4369	0.3599	52	20.01
scaffold_55	46.3829	25022	0.3355	100.0000	25022	3854	3847	0.3494	47	19.84
scaffold_56	50.6977	24945	0.3393	100.0000	24945	4205	4223	0.3483	51	16.45
scaffold_57	49.1798	24895	0.3416	100.0000	24895	4091	4072	0.3519	51	19.35
scaffold_58	44.2068	24732	0.3323	100.0000	24732	3655	3639	0.3458	44	18.43
scaffold_59	47.3665	24693	0.3367	100.0000	24693	3880	3912	0.3511	46	20.28
scaffold_60	42.3633	24610	0.3344	99.7806	24556	3446	3511	0.3516	44	20.38
scaffold_61	43.5250	24598	0.3249	100.0000	24598	3563	3584	0.3367	45	18.66
scaffold_62	42.3126	24511	0.3215	100.0000	24511	3387	3464	0.3385	41	22.73
scaffold_63	40.1198	24410	0.3259	99.8156	24365	3286	3246	0.3363	39	18.24
scaffold_64	43.5327	24359	0.3375	100.0000	24359	3525	3543	0.3514	45	18.09
scaffold_65	59.9629	24327	0.3476	100.0000	24327	4859	4870	0.3662	51	37.30
scaffold_66	45.2116	24318	0.3343	100.0000	24318	3654	3673	0.3460	45	17.91
scaffold_67	46.5475	24234	0.3432	100.0000	24234	3740	3767	0.3580	46	20.58
scaffold_68	52.2234	24126	0.3429	100.0000	24126	4224	4185	0.3515	53	17.93
scaffold_69	42.2274	24051	0.3333	100.0000	24051	3396	3378	0.3505	43	19.39
scaffold_70	44.6659	24008	0.3347	100.0000	24008	3525	3518	0.3502	45	21.76
scaffold_71	45.9186	23957	0.3414	100.0000	23957	3679	3656	0.3611	47	22.35
scaffold_72	45.9300	23923	0.3310	100.0000	23923	3678	3651	0.3383	45	32.84
scaffold_73	45.1001	23900	0.3405	99.9205	23881	3583	3563	0.3551	47	19.52
scaffold_74	40.2617	23866	0.3240	100.0000	23866	3205	3195	0.3348	41	16.75
scaffold_75	43.0939	23835	0.3283	100.0000	23835	3404	3398	0.3401	43	19.52
