#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	75.6359	109181	0.3625	100.0000	109181	27043	26992	0.3765	77	30.69
scaffold_2	86.4785	108262	0.3804	100.0000	108262	30792	30913	0.3937	89	29.77
scaffold_3	94.8568	74868	0.3704	100.0000	74868	23607	23636	0.3918	82	123.59
scaffold_4	71.8279	72690	0.3554	100.0000	72690	17310	17301	0.3709	75	28.98
scaffold_5	79.6872	70728	0.3668	100.0000	70728	18578	18670	0.3840	78	30.67
scaffold_6	80.4803	68243	0.3726	100.0000	68243	18255	18272	0.3890	81	42.97
scaffold_7	80.8053	67505	0.3680	100.0000	67505	18126	17993	0.3849	82	36.50
scaffold_8	80.8582	62055	0.3653	100.0000	62055	16631	16637	0.3802	84	28.32
scaffold_9	78.3066	57010	0.3660	100.0000	57010	14953	14856	0.3763	78	38.66
scaffold_10	78.6243	56367	0.3689	100.0000	56367	14568	14589	0.3813	81	27.66
scaffold_11	75.2361	56014	0.3673	100.0000	56014	13961	13984	0.3826	76	28.65
scaffold_12	79.3262	55926	0.3708	100.0000	55926	14637	14660	0.3858	81	29.13
scaffold_13	76.7383	54202	0.3598	100.0000	54202	13812	13800	0.3767	76	30.65
scaffold_14	78.7325	54200	0.3702	100.0000	54200	13972	14089	0.3861	78	30.51
scaffold_15	78.2955	53882	0.3693	100.0000	53882	13881	13913	0.3813	81	26.75
scaffold_16	79.7880	53871	0.3668	100.0000	53871	14280	14353	0.3807	82	28.15
scaffold_17	77.7892	53704	0.3696	100.0000	53704	13887	13899	0.3823	80	27.56
scaffold_18	73.2079	53379	0.3646	100.0000	53379	12969	13049	0.3790	74	27.84
scaffold_19	81.9614	51142	0.3712	99.9511	51117	13855	13907	0.3854	84	29.32
scaffold_20	80.3971	50943	0.3707	100.0000	50943	13656	13615	0.3817	84	24.89
scaffold_21	75.6641	50786	0.3637	100.0000	50786	12646	12637	0.3754	78	26.55
scaffold_22	79.8798	49786	0.3737	100.0000	49786	13104	13091	0.3861	80	25.78
scaffold_23	76.7585	49387	0.3695	100.0000	49387	12627	12655	0.3800	80	26.39
scaffold_24	76.5858	48261	0.3619	100.0000	48261	12298	12233	0.3755	77	26.55
scaffold_25	82.6698	47762	0.3728	100.0000	47762	12938	12992	0.3863	86	27.94
scaffold_26	79.1117	47155	0.3612	100.0000	47155	12187	12187	0.3770	81	30.49
scaffold_27	80.8746	47152	0.3637	100.0000	47152	12541	12593	0.3751	83	27.26
scaffold_28	77.4352	47047	0.3605	100.0000	47047	12098	12130	0.3776	79	30.81
scaffold_29	78.1742	46621	0.3668	100.0000	46621	12064	12095	0.3764	80	24.32
scaffold_30	78.6086	46291	0.3673	100.0000	46291	12087	12081	0.3801	81	28.43
scaffold_31	74.2606	46094	0.3637	100.0000	46094	11342	11308	0.3811	75	27.59
scaffold_32	80.1414	45883	0.3604	100.0000	45883	12203	12100	0.3744	84	29.48
scaffold_33	82.6228	45729	0.3754	100.0000	45729	12514	12525	0.3880	85	26.76
scaffold_34	73.8631	44852	0.3624	100.0000	44852	11032	11044	0.3761	74	27.66
scaffold_35	86.8175	44624	0.3700	100.0000	44624	12709	12743	0.3828	88	28.45
scaffold_36	80.3657	44028	0.3697	100.0000	44028	11786	11805	0.3823	85	28.51
scaffold_37	77.5174	43618	0.3601	100.0000	43618	11227	11231	0.3761	79	31.03
scaffold_38	75.9988	43198	0.3637	100.0000	43198	10850	10884	0.3777	79	28.02
scaffold_39	87.1144	43180	0.3834	100.0000	43180	12442	12515	0.3996	91	32.22
scaffold_40	81.4667	42928	0.3661	100.0000	42928	11594	11587	0.3810	81	32.60
scaffold_41	75.5322	42656	0.3603	100.0000	42656	10483	10493	0.3721	75	25.18
scaffold_42	72.5475	42246	0.3594	100.0000	42246	10241	10167	0.3726	75	29.99
scaffold_43	82.2442	42008	0.3755	99.8572	41948	11366	11424	0.3876	85	26.93
scaffold_44	82.0581	41940	0.3654	100.0000	41940	11287	11340	0.3756	82	25.05
scaffold_45	93.0931	41779	0.3768	100.0000	41779	12947	12862	0.3970	86	79.65
scaffold_46	80.1122	41761	0.3642	100.0000	41761	11033	11046	0.3743	82	23.97
scaffold_47	79.4631	41514	0.3672	100.0000	41514	10786	10871	0.3861	80	31.69
scaffold_48	78.2062	41410	0.3687	100.0000	41410	10771	10791	0.3840	79	30.65
scaffold_49	90.2261	41359	0.3706	100.0000	41359	12316	13031	0.3816	81	168.43
scaffold_50	83.5270	41220	0.3803	100.0000	41220	11437	11515	0.3905	86	24.25
scaffold_51	82.1778	40897	0.3679	100.0000	40897	10458	10543	0.3809	83	28.44
scaffold_52	77.4328	40871	0.3643	100.0000	40871	10495	10540	0.3811	80	30.30
scaffold_53	81.0037	40789	0.3710	100.0000	40789	10933	10982	0.3855	84	29.57
scaffold_54	72.9476	40737	0.3579	100.0000	40737	9928	9855	0.3705	76	27.61
scaffold_55	79.1784	40527	0.3648	100.0000	40527	10661	10708	0.3787	81	28.95
scaffold_56	76.7950	40406	0.3638	100.0000	40406	10239	10233	0.3762	80	26.43
scaffold_57	73.3978	40330	0.3540	100.0000	40330	9876	9867	0.3672	73	28.45
scaffold_58	78.8544	40265	0.3676	100.0000	40265	10501	10628	0.3828	80	33.84
scaffold_59	80.2259	40230	0.3678	100.0000	40230	10723	10727	0.3815	81	35.51
scaffold_60	83.9068	40139	0.3818	100.0000	40139	11073	11091	0.3953	86	28.02
scaffold_61	78.5452	40113	0.3622	100.0000	40113	10345	10377	0.3757	83	30.08
scaffold_62	75.3925	40050	0.3678	100.0000	40050	9929	10020	0.3840	75	28.58
scaffold_63	88.5653	39865	0.3779	100.0000	39865	11771	11629	0.3896	93	29.33
scaffold_64	87.0257	39120	0.3730	100.0000	39120	11257	11274	0.3826	88	24.90
scaffold_65	118.4603	38940	0.3583	100.0000	38940	15102	15678	0.3685	75	296.38
scaffold_66	73.3228	38745	0.3634	100.0000	38745	9406	9428	0.3821	74	31.14
scaffold_67	75.6735	38648	0.3582	100.0000	38648	9746	9752	0.3667	77	24.62
scaffold_68	83.1270	38476	0.3714	100.0000	38476	10655	10663	0.3873	87	29.37
scaffold_69	79.5898	38264	0.3694	100.0000	38264	10089	10211	0.3794	83	26.31
scaffold_70	72.4272	38031	0.3541	100.0000	38031	9172	9199	0.3707	74	29.93
scaffold_71	82.6636	37963	0.3690	100.0000	37963	10471	10368	0.3762	84	23.46
scaffold_72	74.0442	37685	0.3597	100.0000	37685	9131	9197	0.3732	74	27.08
scaffold_73	82.5275	37492	0.3719	100.0000	37492	10222	10276	0.3842	83	27.16
scaffold_74	77.2739	37187	0.3652	100.0000	37187	9581	9582	0.3761	78	24.91
scaffold_75	80.9110	36994	0.3726	100.0000	36994	9920	9935	0.3849	85	27.32
scaffold_76	81.4993	36964	0.3753	100.0000	36964	10077	9996	0.3887	81	27.54
scaffold_77	74.4153	36910	0.3647	100.0000	36910	9154	9144	0.3818	75	29.76
scaffold_78	74.0629	36521	0.3669	100.0000	36521	8869	8934	0.3823	74	30.80
scaffold_79	86.5693	36262	0.3789	100.0000	36262	10424	10455	0.3902	91	28.23
scaffold_80	77.0713	36215	0.3676	99.8454	36159	9313	9246	0.3836	80	29.71
scaffold_81	77.1633	36154	0.3692	100.0000	36154	9255	9345	0.3893	78	33.22
scaffold_82	84.2877	36038	0.3779	100.0000	36038	10116	10111	0.3920	88	29.49
scaffold_83	77.6763	35955	0.3618	100.0000	35955	9051	9087	0.3729	78	24.96
scaffold_84	78.7419	35702	0.3649	100.0000	35702	9394	9347	0.3764	82	25.93
scaffold_85	78.6808	35547	0.3718	100.0000	35547	9227	9209	0.3828	81	26.52
scaffold_86	79.5493	35231	0.3735	100.0000	35231	9338	9325	0.3856	81	27.16
scaffold_87	78.9690	35203	0.3683	100.0000	35203	9246	9244	0.3884	77	35.56
scaffold_88	74.0560	35140	0.3573	100.0000	35140	8599	8641	0.3737	75	28.47
scaffold_89	75.9354	35088	0.3586	100.0000	35088	8853	8805	0.3727	74	28.32
scaffold_90	78.0305	34908	0.3752	99.6391	34782	9040	9122	0.3908	81	30.00
scaffold_91	87.4587	34867	0.3851	100.0000	34867	10169	10179	0.3997	90	31.33
scaffold_92	73.2439	34843	0.3630	100.0000	34843	8477	8526	0.3816	75	31.72
scaffold_93	80.0639	34569	0.3654	100.0000	34569	9147	9162	0.3795	85	28.21
scaffold_94	82.0923	34500	0.3677	100.0000	34500	9375	9401	0.3811	84	28.12
scaffold_95	80.3519	33887	0.3651	100.0000	33887	9006	9062	0.3784	84	29.00
scaffold_96	79.7463	33879	0.3616	100.0000	33879	8811	8863	0.3754	80	28.59
scaffold_97	74.8258	33716	0.3589	100.0000	33716	8406	8388	0.3753	77	31.20
scaffold_98	79.1842	33619	0.3712	100.0000	33619	8889	8850	0.3835	84	28.98
scaffold_99	81.5408	33570	0.3730	100.0000	33570	9119	9139	0.3865	89	30.44
scaffold_100	83.3675	33564	0.3756	100.0000	33564	9284	9229	0.3877	88	26.68
scaffold_101	81.5389	33390	0.3779	100.0000	33390	9103	9056	0.3905	85	27.92
scaffold_102	85.4319	33368	0.3793	100.0000	33368	9534	9373	0.3909	87	26.91
scaffold_103	80.8184	33313	0.3631	100.0000	33313	8974	8954	0.3746	85	27.03
scaffold_104	80.1367	33180	0.3719	100.0000	33180	8790	8800	0.3843	82	27.01
scaffold_105	79.7908	33155	0.3776	100.0000	33155	8760	8775	0.3890	82	31.83
scaffold_106	66.3220	32790	0.3496	100.0000	32790	7243	7251	0.3661	68	28.55
scaffold_107	76.5815	32715	0.3667	100.0000	32715	8357	8334	0.3795	78	27.25
scaffold_108	83.0988	32702	0.3794	100.0000	32702	8966	8993	0.3970	90	32.65
scaffold_109	72.1378	32489	0.3508	100.0000	32489	7776	7732	0.3673	74	28.88
scaffold_110	90.3499	32449	0.3782	100.0000	32449	9752	9795	0.3979	87	69.21
scaffold_111	78.0527	32042	0.3693	100.0000	32042	8288	8302	0.3823	83	29.86
scaffold_112	80.1366	31977	0.3717	100.0000	31977	8395	8392	0.3880	83	30.91
scaffold_113	75.7443	31939	0.3595	99.9937	31937	8026	8016	0.3747	75	27.62
scaffold_114	115.2930	31915	0.3702	100.0000	31915	12277	12261	0.3524	86	311.48
scaffold_115	83.2086	31899	0.3783	100.0000	31899	8858	8843	0.3988	85	32.34
scaffold_116	82.1001	31891	0.3736	100.0000	31891	8626	8660	0.3878	83	28.09
scaffold_117	70.6900	31850	0.3519	99.9780	31843	7500	7463	0.3650	71	27.42
scaffold_118	74.1197	31807	0.3693	100.0000	31807	7871	7822	0.3862	77	28.80
scaffold_119	75.3220	31796	0.3710	100.0000	31796	7975	7986	0.3819	79	26.59
scaffold_120	80.9710	31779	0.3763	100.0000	31779	8579	8578	0.3906	85	29.47
scaffold_121	79.1273	31683	0.3650	100.0000	31683	8331	8384	0.3818	79	29.35
scaffold_122	79.0849	31602	0.3652	100.0000	31602	8281	8265	0.3800	79	30.39
scaffold_123	73.6194	31497	0.3561	100.0000	31497	7712	7752	0.3732	72	30.00
scaffold_124	74.6757	31453	0.3603	100.0000	31453	7749	7782	0.3751	78	29.71
scaffold_125	77.9241	31430	0.3646	100.0000	31430	8137	8145	0.3787	83	30.47
scaffold_126	75.8896	31264	0.3630	100.0000	31264	7947	7841	0.3747	79	27.47
scaffold_127	77.6581	31248	0.3678	99.9200	31223	8087	8091	0.3803	80	27.84
scaffold_128	81.8914	31080	0.3736	100.0000	31080	8412	8417	0.3860	85	27.35
scaffold_129	75.3704	31043	0.3570	100.0000	31043	7808	7778	0.3677	75	28.59
scaffold_130	74.7796	31032	0.3557	100.0000	31032	7753	7717	0.3695	75	27.52
scaffold_131	77.2075	31022	0.3691	100.0000	31022	7958	7956	0.3788	80	26.04
scaffold_132	79.1258	30985	0.3619	100.0000	30985	8218	8120	0.3823	72	112.07
scaffold_133	80.7981	30965	0.3778	100.0000	30965	8285	8393	0.3906	84	26.92
scaffold_134	80.2691	30935	0.3724	100.0000	30935	8210	8270	0.3852	84	26.16
scaffold_135	80.0890	30903	0.3705	100.0000	30903	8248	8230	0.3854	80	29.32
scaffold_136	73.7247	30835	0.3592	100.0000	30835	7541	7498	0.3778	76	30.31
scaffold_137	70.2555	30821	0.3538	100.0000	30821	7165	7156	0.3682	72	26.79
scaffold_138	75.2740	30809	0.3677	100.0000	30809	7708	7760	0.3839	77	28.35
scaffold_139	73.2461	30772	0.3613	100.0000	30772	7525	7512	0.3781	73	29.10
scaffold_140	73.6058	30735	0.3703	100.0000	30735	7500	7546	0.3808	75	25.88
scaffold_141	77.2182	30723	0.3671	100.0000	30723	7923	7894	0.3838	79	31.72
scaffold_142	77.9875	30673	0.3718	100.0000	30673	7836	7877	0.3846	79	26.02
scaffold_143	76.1219	30668	0.3606	100.0000	30668	7747	7714	0.3721	80	25.61
scaffold_144	87.2914	30592	0.3780	100.0000	30592	8783	8850	0.3878	91	27.22
scaffold_145	83.5823	30589	0.3735	100.0000	30589	8348	8408	0.3881	88	28.97
scaffold_146	79.1273	30523	0.3683	100.0000	30523	8043	8068	0.3813	81	27.92
scaffold_147	81.4294	30324	0.3704	100.0000	30324	8175	8140	0.3870	86	30.11
scaffold_148	75.8618	30252	0.3579	100.0000	30252	7657	7564	0.3714	78	31.75
scaffold_149	81.3600	30161	0.3685	99.7513	30086	8147	8168	0.3789	82	28.30
scaffold_150	81.7282	30158	0.3635	100.0000	30158	8221	8167	0.3802	84	29.97
scaffold_151	77.6815	30120	0.3717	100.0000	30120	7757	7756	0.3876	76	30.58
scaffold_152	81.7194	30108	0.3743	100.0000	30108	8162	8147	0.3847	83	26.97
scaffold_153	92.1891	30088	0.3920	100.0000	30088	9174	9197	0.4025	99	28.17
scaffold_154	87.3300	30060	0.3787	100.0000	30060	8745	8689	0.3919	89	30.72
scaffold_155	77.6397	30054	0.3702	100.0000	30054	7715	7721	0.3828	78	29.58
scaffold_156	79.6406	30035	0.3663	100.0000	30035	7950	7973	0.3818	81	30.10
scaffold_157	76.9835	30033	0.3674	100.0000	30033	7700	7725	0.3802	80	25.50
scaffold_158	74.5068	30015	0.3569	100.0000	30015	7436	7485	0.3717	76	29.32
scaffold_159	77.3148	30004	0.3663	100.0000	30004	7692	7746	0.3799	77	28.42
scaffold_160	77.0508	29997	0.3780	100.0000	29997	7713	7701	0.3946	78	29.50
scaffold_161	82.0491	29942	0.3679	100.0000	29942	8049	8105	0.3839	84	29.91
scaffold_162	72.9532	29755	0.3570	100.0000	29755	7194	7172	0.3740	73	27.51
scaffold_163	79.6657	29672	0.3783	100.0000	29672	7888	7879	0.3908	82	26.19
scaffold_164	78.4877	29619	0.3646	100.0000	29619	7780	7728	0.3760	80	28.60
scaffold_165	82.3194	29438	0.3807	100.0000	29438	8058	8105	0.3923	86	26.88
scaffold_166	73.2221	29402	0.3565	99.9728	29394	7140	7137	0.3753	76	31.46
scaffold_167	93.1153	29379	0.3796	100.0000	29379	9038	8907	0.3994	86	68.42
scaffold_168	79.3487	29311	0.3693	100.0000	29311	7708	7805	0.3819	82	29.26
scaffold_169	79.0954	29168	0.3697	100.0000	29168	7640	7741	0.3832	80	26.66
scaffold_170	81.4463	29127	0.3728	100.0000	29127	7708	7741	0.3843	83	27.09
scaffold_171	79.8188	29094	0.3737	100.0000	29094	7672	7729	0.3884	83	30.33
scaffold_172	82.0436	29078	0.3748	100.0000	29078	7941	7972	0.3924	84	33.98
scaffold_173	72.5881	29034	0.3620	100.0000	29034	7034	7016	0.3747	74	26.94
scaffold_174	78.9101	29012	0.3685	100.0000	29012	7676	7589	0.3826	84	30.32
scaffold_175	81.0205	29003	0.3727	100.0000	29003	7789	7790	0.3879	83	29.66
scaffold_176	78.4445	28976	0.3713	100.0000	28976	7495	7544	0.3847	81	29.03
scaffold_177	74.9861	28931	0.3614	100.0000	28931	7241	7226	0.3741	75	31.02
scaffold_178	78.5094	28907	0.3690	100.0000	28907	7579	7553	0.3831	79	29.05
scaffold_179	76.8691	28749	0.3647	100.0000	28749	7421	7314	0.3759	79	25.01
scaffold_180	81.6133	28748	0.3800	100.0000	28748	7636	7633	0.3946	83	27.83
scaffold_181	76.0524	28742	0.3725	100.0000	28742	7284	7214	0.3862	76	26.09
scaffold_182	88.8333	28723	0.3674	100.0000	28723	8315	9211	0.3834	83	153.95
scaffold_183	76.9021	28574	0.3683	100.0000	28574	7245	7261	0.3829	77	28.75
scaffold_184	84.5688	28557	0.3772	100.0000	28557	8033	8070	0.3864	87	24.83
scaffold_185	77.0537	28523	0.3725	100.0000	28523	7293	7293	0.3880	83	28.13
scaffold_186	79.5086	28479	0.3745	100.0000	28479	7523	7579	0.3895	80	30.85
scaffold_187	79.1463	28429	0.3809	100.0000	28429	7492	7510	0.3992	86	29.31
scaffold_188	82.3253	28423	0.3722	100.0000	28423	7798	7804	0.3862	83	27.77
scaffold_189	77.9780	28416	0.3668	100.0000	28416	7350	7421	0.3782	83	25.96
scaffold_190	79.9592	28268	0.3735	100.0000	28268	7536	7513	0.3907	83	29.97
scaffold_191	78.6487	28253	0.3681	100.0000	28253	7406	7411	0.3805	82	24.41
scaffold_192	84.8050	28243	0.3712	100.0000	28243	7912	7963	0.3818	87	25.45
scaffold_193	75.2836	28216	0.3655	100.0000	28216	7003	6991	0.3793	77	28.45
scaffold_194	79.6980	28207	0.3619	100.0000	28207	7413	7351	0.3777	79	27.44
scaffold_195	78.8288	28194	0.3743	100.0000	28194	7363	7378	0.3915	81	27.89
scaffold_196	65.7979	28177	0.3468	100.0000	28177	6156	6138	0.3687	63	30.36
scaffold_197	82.8138	28170	0.3741	100.0000	28170	7805	7761	0.3869	86	26.72
scaffold_198	77.7274	28104	0.3747	100.0000	28104	7251	7286	0.3964	78	33.15
scaffold_199	83.5658	28102	0.3701	100.0000	28102	7843	7814	0.3833	86	26.75
scaffold_200	82.1148	28066	0.3695	99.8646	28028	7602	7598	0.3791	84	30.22
scaffold_201	72.0584	27966	0.3630	100.0000	27966	6742	6703	0.3831	74	29.64
scaffold_202	78.6443	27962	0.3605	100.0000	27962	7321	7324	0.3718	82	28.16
scaffold_203	76.9309	27945	0.3723	100.0000	27945	7090	7124	0.3864	78	28.47
scaffold_204	78.1068	27939	0.3655	100.0000	27939	7239	7270	0.3800	81	28.71
scaffold_205	83.3153	27836	0.3668	100.0000	27836	7598	7589	0.3780	86	25.54
scaffold_206	88.0396	27773	0.3727	100.0000	27773	8036	8082	0.3861	93	29.30
scaffold_207	76.4629	27725	0.3578	100.0000	27725	7079	7032	0.3705	78	26.24
scaffold_208	76.9169	27615	0.3592	100.0000	27615	6949	7057	0.3697	76	22.60
scaffold_209	82.3260	27598	0.3669	100.0000	27598	7939	7201	0.3823	78	73.35
scaffold_210	80.3063	27465	0.3627	100.0000	27465	7246	7329	0.3802	78	57.99
scaffold_211	66.8636	27399	0.3553	100.0000	27399	5994	6031	0.3713	68	26.83
scaffold_212	77.1931	27392	0.3634	100.0000	27392	6989	7010	0.3764	79	26.33
scaffold_213	77.1286	27350	0.3624	100.0000	27350	6968	6920	0.3751	78	26.73
scaffold_214	80.2304	27308	0.3723	100.0000	27308	7237	7305	0.3872	84	31.36
scaffold_215	122.6516	27270	0.3718	100.0000	27270	11292	11012	0.4174	81	227.65
scaffold_216	82.8507	27181	0.3683	100.0000	27181	7531	7481	0.3778	85	25.09
scaffold_217	80.5663	27160	0.3686	100.0000	27160	7313	7262	0.3798	84	25.11
scaffold_218	73.4825	26925	0.3565	100.0000	26925	6510	6569	0.3715	76	28.36
scaffold_219	84.3868	26849	0.3706	100.0000	26849	7561	7547	0.3825	90	29.00
scaffold_220	78.6023	26787	0.3681	100.0000	26787	6999	7050	0.3801	81	27.37
scaffold_221	74.2841	26762	0.3611	100.0000	26762	6597	6610	0.3766	74	31.33
scaffold_222	76.4271	26705	0.3651	100.0000	26705	6836	6746	0.3768	77	25.29
scaffold_223	82.0455	26666	0.3698	100.0000	26666	7319	7274	0.3816	84	25.27
scaffold_224	77.3101	26621	0.3685	100.0000	26621	6844	6858	0.3822	82	28.05
scaffold_225	75.1409	26609	0.3660	100.0000	26609	6630	6695	0.3825	78	30.98
scaffold_226	75.1584	26577	0.3603	100.0000	26577	6687	6631	0.3724	77	24.17
