#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	72.2933	180532	0.3801	100.0000	180532	42831	42707	0.3969	71	29.68
scaffold_2	69.4733	153827	0.3773	100.0000	153827	34926	34962	0.3932	70	27.43
scaffold_3	75.8195	150797	0.3818	100.0000	150797	37594	37723	0.3972	75	28.74
scaffold_4	67.1001	144185	0.3688	100.0000	144185	31722	31568	0.3832	67	25.06
scaffold_5	74.9162	140175	0.3849	100.0000	140175	34138	34040	0.4006	75	27.35
scaffold_6	73.4322	134066	0.3807	100.0000	134066	32424	32376	0.3938	74	25.51
scaffold_7	70.3533	131570	0.3798	100.0000	131570	30544	30480	0.3955	72	26.96
scaffold_8	73.3640	123590	0.3840	100.0000	123590	29783	29839	0.3976	73	24.98
scaffold_9	72.3804	118468	0.3805	100.0000	118468	28140	28186	0.3938	75	25.50
scaffold_10	78.4556	116640	0.3734	100.0000	116640	29612	29457	0.4012	70	218.07
scaffold_11	71.3487	115528	0.3800	100.0000	115528	26845	27018	0.3975	73	28.86
scaffold_12	71.3052	113883	0.3847	100.0000	113883	26767	26735	0.4024	72	29.52
scaffold_13	71.8319	107659	0.3768	100.0000	107659	25426	25399	0.3894	73	25.26
scaffold_14	66.9508	104429	0.3746	100.0000	104429	22921	22863	0.3905	68	26.11
scaffold_15	71.9440	104038	0.3783	100.0000	104038	24895	24944	0.3921	72	26.48
scaffold_16	72.0016	101182	0.3821	100.0000	101182	24004	24039	0.3975	73	26.61
scaffold_17	69.0339	97854	0.3735	100.0000	97854	22100	22086	0.3887	70	26.76
scaffold_18	72.1190	97265	0.3875	100.0000	97265	23148	23012	0.4031	72	28.41
scaffold_19	86.5978	96257	0.3812	100.0000	96257	24240	24154	0.3954	84	42.29
scaffold_20	70.5829	96216	0.3734	100.0000	96216	22322	22248	0.3872	72	25.95
scaffold_21	75.0537	94792	0.3805	100.0000	94792	23416	23515	0.3919	77	27.15
scaffold_22	76.2418	94762	0.3887	100.0000	94762	23785	23753	0.4039	77	28.67
scaffold_23	72.1579	94715	0.3821	100.0000	94715	22561	22569	0.3965	72	26.37
scaffold_24	70.9002	94477	0.3810	100.0000	94477	22149	22203	0.3962	72	26.67
scaffold_25	73.9451	90655	0.3840	100.0000	90655	21891	21884	0.3961	75	24.77
scaffold_26	68.3521	90546	0.3752	100.0000	90546	20463	20470	0.3903	68	26.53
scaffold_27	67.6906	88868	0.3693	100.0000	88868	19703	19823	0.3820	69	25.13
scaffold_28	71.3896	88833	0.3831	100.0000	88833	20741	20739	0.3969	72	25.49
scaffold_29	67.4703	88614	0.3753	100.0000	88614	19821	19838	0.3896	68	26.68
scaffold_30	77.9052	87147	0.3906	100.0000	87147	22542	22543	0.4066	79	29.70
scaffold_31	70.1107	86979	0.3756	99.9966	86976	20001	20080	0.3927	66	44.54
scaffold_32	71.9089	85671	0.3796	99.9183	85601	20218	20207	0.3943	72	25.30
scaffold_33	73.3887	85533	0.3753	100.0000	85533	19455	19411	0.3884	74	26.09
scaffold_34	76.0255	85414	0.3820	100.0000	85414	21283	21175	0.3961	79	27.28
scaffold_35	76.3267	83671	0.3897	100.0000	83671	21076	21025	0.4035	78	27.95
scaffold_36	71.1697	82650	0.3794	99.9129	82578	19372	19398	0.3899	72	24.12
scaffold_37	69.7614	82362	0.3840	100.0000	82362	19129	19118	0.4004	71	27.73
scaffold_38	79.8120	81891	0.3816	100.0000	81891	21657	21236	0.3911	71	172.78
scaffold_39	69.9557	81000	0.3788	100.0000	81000	18518	18487	0.3922	71	25.32
scaffold_40	74.4272	80967	0.3841	100.0000	80967	19741	19738	0.3987	75	28.28
scaffold_41	70.6071	80413	0.3780	100.0000	80413	18795	18690	0.3914	72	24.06
scaffold_42	69.5299	80406	0.3799	100.0000	80406	18277	18320	0.3952	69	25.76
scaffold_43	67.9433	79039	0.3708	100.0000	79039	17609	17604	0.3847	69	25.37
scaffold_44	73.0871	78330	0.3825	100.0000	78330	19001	18935	0.3966	74	25.83
scaffold_45	72.0076	77772	0.3762	100.0000	77772	18102	18114	0.3888	72	24.29
scaffold_46	69.2403	77624	0.3718	100.0000	77624	17763	17684	0.3867	69	26.73
scaffold_47	80.2534	75676	0.3840	100.0000	75676	19519	19568	0.3975	81	30.43
scaffold_48	73.1620	74918	0.3766	100.0000	74918	18039	18045	0.3917	74	28.31
scaffold_49	71.8490	74828	0.3791	100.0000	74828	17673	17600	0.3919	73	24.48
scaffold_50	70.6689	74580	0.3800	100.0000	74580	17085	17118	0.3936	71	27.00
scaffold_51	76.2816	74535	0.3849	100.0000	74535	18698	18539	0.4016	74	56.45
scaffold_52	70.4463	74231	0.3807	100.0000	74231	17162	17208	0.3979	71	26.16
scaffold_53	76.2761	74124	0.3866	100.0000	74124	18647	18709	0.4030	78	28.20
scaffold_54	71.0636	73727	0.3784	100.0000	73727	17197	17117	0.3931	71	26.84
scaffold_55	68.7159	73031	0.3743	100.0000	73031	15946	15943	0.3892	70	25.26
scaffold_56	73.0520	72265	0.3810	100.0000	72265	17213	17139	0.3935	75	24.27
scaffold_57	72.6498	72255	0.3740	100.0000	72255	17378	17278	0.3851	70	35.20
scaffold_58	72.1992	71063	0.3763	100.0000	71063	16692	16745	0.3904	74	26.27
scaffold_59	72.6357	71014	0.3832	99.9394	70971	16842	16947	0.3997	73	27.89
scaffold_60	74.5242	70864	0.3836	100.0000	70864	17443	17400	0.4000	73	31.64
scaffold_61	72.4626	70179	0.3787	100.0000	70179	16939	16910	0.3925	74	26.30
scaffold_62	71.7161	70139	0.3796	100.0000	70139	16587	16651	0.3924	74	26.82
scaffold_63	74.2080	69413	0.3829	100.0000	69413	17070	17072	0.3973	76	25.71
scaffold_64	76.1648	68866	0.3810	100.0000	68866	17200	17242	0.3968	76	30.80
scaffold_65	74.6236	68683	0.3837	100.0000	68683	16741	16786	0.3964	77	26.13
scaffold_66	72.5805	67291	0.3827	100.0000	67291	16204	16281	0.3961	75	26.24
scaffold_67	65.5714	66972	0.3728	100.0000	66972	14630	14624	0.3896	67	26.59
scaffold_68	72.2234	66509	0.3842	100.0000	66509	15835	15779	0.4008	74	27.41
scaffold_69	71.6573	66311	0.3802	100.0000	66311	15716	15690	0.3934	72	25.40
scaffold_70	71.2868	66281	0.3796	100.0000	66281	15609	15580	0.3951	73	26.70
scaffold_71	76.8437	66233	0.3838	100.0000	66233	16703	16768	0.3962	77	42.97
scaffold_72	73.1333	66166	0.3818	100.0000	66166	15867	15823	0.3975	75	29.55
scaffold_73	69.6687	65770	0.3768	100.0000	65770	14893	14969	0.3918	68	28.45
scaffold_74	74.0194	64874	0.3771	100.0000	64874	15827	15766	0.3897	75	26.89
scaffold_75	70.8581	64823	0.3811	100.0000	64823	15079	15077	0.3969	71	28.06
scaffold_76	71.4226	64540	0.3814	100.0000	64540	14929	14986	0.3948	72	25.75
scaffold_77	73.6640	64487	0.3873	100.0000	64487	15606	15617	0.4004	74	24.30
scaffold_78	71.4921	64478	0.3797	100.0000	64478	15307	15212	0.3933	71	26.61
scaffold_79	73.5743	64230	0.3799	100.0000	64230	15403	15490	0.3915	73	26.98
scaffold_80	69.7667	63709	0.3726	100.0000	63709	14720	14870	0.3845	73	24.54
scaffold_81	77.2181	63237	0.3848	99.9225	63188	15743	15698	0.3982	77	31.51
scaffold_82	82.5066	63087	0.3966	100.0000	63087	16558	16586	0.4101	85	26.36
scaffold_83	67.1734	63018	0.3757	100.0000	63018	13875	13919	0.3910	67	24.88
scaffold_84	71.2695	62900	0.3780	100.0000	62900	14987	14872	0.3908	74	26.32
scaffold_85	71.7595	62713	0.3804	100.0000	62713	14873	14944	0.3944	72	28.08
scaffold_86	72.7001	62568	0.3808	100.0000	62568	14829	15003	0.3949	74	27.49
scaffold_87	70.1159	61817	0.3736	100.0000	61817	14136	14090	0.3900	70	28.75
scaffold_88	75.3038	61792	0.3847	100.0000	61792	15291	15371	0.3970	77	25.82
scaffold_89	74.8057	61743	0.3781	100.0000	61743	15203	15215	0.3908	75	24.98
scaffold_90	78.2688	60908	0.3862	100.0000	60908	15580	15687	0.4043	77	41.41
scaffold_91	73.0824	60675	0.3782	100.0000	60675	14526	14577	0.3905	73	31.56
scaffold_92	67.5669	60615	0.3796	100.0000	60615	13433	13463	0.3971	68	26.74
scaffold_93	76.6724	60007	0.3874	100.0000	60007	15348	15279	0.4014	79	27.89
scaffold_94	68.0708	59863	0.3729	100.0000	59863	13433	13403	0.3880	68	26.66
scaffold_95	73.1954	59684	0.3809	100.0000	59684	14417	14404	0.3932	74	25.88
scaffold_96	73.2945	59635	0.3773	100.0000	59635	14224	14241	0.3934	73	33.06
scaffold_97	70.0936	59555	0.3800	100.0000	59555	13736	13704	0.3952	70	26.90
scaffold_98	67.2442	59318	0.3681	100.0000	59318	12896	12897	0.3835	68	26.96
scaffold_99	77.9070	59247	0.3905	100.0000	59247	14127	14120	0.4050	81	27.07
scaffold_100	77.3445	59090	0.3813	100.0000	59090	15128	15115	0.3973	75	33.93
scaffold_101	74.7519	59046	0.3881	100.0000	59046	14566	14558	0.4014	75	26.95
scaffold_102	71.7743	58541	0.3767	100.0000	58541	13777	13824	0.3925	72	28.50
scaffold_103	75.6675	58350	0.3835	100.0000	58350	14446	14564	0.3984	75	29.04
scaffold_104	74.8776	58212	0.3805	100.0000	58212	14297	14449	0.3949	75	38.56
scaffold_105	71.7837	58209	0.3816	99.9794	58197	13653	13680	0.3989	72	26.83
scaffold_106	70.3997	58116	0.3712	100.0000	58116	13453	13423	0.3832	69	25.04
scaffold_107	74.2284	57879	0.3825	100.0000	57879	13942	13919	0.3979	76	26.42
scaffold_108	75.1812	57383	0.3856	100.0000	57383	14272	14291	0.3984	78	27.00
scaffold_109	73.4402	57329	0.3785	100.0000	57329	13862	13846	0.3916	76	27.36
scaffold_110	77.6257	57152	0.3925	100.0000	57152	14598	14686	0.4051	79	24.96
scaffold_111	72.2332	57103	0.3813	100.0000	57103	13662	13569	0.3970	71	35.36
scaffold_112	72.2484	56637	0.3795	100.0000	56637	13637	13621	0.3922	73	25.80
scaffold_113	69.7584	56357	0.3781	100.0000	56357	12969	12977	0.3901	70	24.53
scaffold_114	72.1586	56156	0.3757	100.0000	56156	13401	13443	0.3928	71	29.47
scaffold_115	70.9705	55955	0.3827	100.0000	55955	13155	13197	0.3953	73	23.77
scaffold_116	73.3171	55780	0.3820	100.0000	55780	13424	13526	0.3974	76	27.31
scaffold_117	74.8742	55734	0.3839	100.0000	55734	13845	13906	0.3959	77	25.01
scaffold_118	67.4750	55668	0.3785	100.0000	55668	12428	12478	0.3922	67	25.05
scaffold_119	66.3876	55235	0.3769	100.0000	55235	12162	12171	0.3905	67	24.50
scaffold_120	70.2147	55120	0.3778	100.0000	55120	12816	12757	0.3935	71	26.65
scaffold_121	74.1912	55022	0.3861	100.0000	55022	13319	13385	0.4020	75	27.54
scaffold_122	68.0654	54276	0.3744	100.0000	54276	12305	12251	0.3876	67	25.19
scaffold_123	75.3280	53766	0.3859	100.0000	53766	13136	13141	0.4008	75	26.99
scaffold_124	81.6664	53710	0.4125	100.0000	53710	14530	14498	0.4270	83	26.88
scaffold_125	67.4582	53483	0.3698	100.0000	53483	11809	11784	0.3840	69	25.32
scaffold_126	70.8055	53245	0.3886	100.0000	53245	12518	12533	0.4076	69	32.91
scaffold_127	72.1922	53144	0.3849	100.0000	53144	12721	12716	0.4021	73	27.93
scaffold_128	68.6930	53105	0.3742	100.0000	53105	12079	12099	0.3855	69	24.40
scaffold_129	72.6387	53077	0.3881	100.0000	53077	12747	12698	0.4058	75	31.01
scaffold_130	70.1408	52840	0.3756	100.0000	52840	12191	12178	0.3886	70	27.65
scaffold_131	72.7031	52726	0.3751	100.0000	52726	12500	12610	0.3903	71	28.04
scaffold_132	70.4963	52714	0.3749	100.0000	52714	12211	12249	0.3884	71	25.24
scaffold_133	66.0398	52426	0.3739	100.0000	52426	11447	11433	0.3847	66	22.55
scaffold_134	68.4518	52298	0.3798	100.0000	52298	11869	11883	0.3939	69	25.13
scaffold_135	68.5475	52255	0.3712	100.0000	52255	11749	11828	0.3842	70	25.05
scaffold_136	70.2733	52160	0.3761	100.0000	52160	11896	11935	0.3928	69	27.08
scaffold_137	69.5702	51813	0.3770	100.0000	51813	11899	11924	0.3942	71	27.47
scaffold_138	73.2863	51516	0.3713	100.0000	51516	11807	11799	0.3823	75	23.91
scaffold_139	69.5911	51207	0.3702	100.0000	51207	11578	11693	0.3833	70	25.36
scaffold_140	74.8035	51031	0.3872	100.0000	51031	12548	12482	0.3986	77	25.24
scaffold_141	83.4067	50916	0.3825	100.0000	50916	14366	14352	0.4062	78	136.97
scaffold_142	69.2108	50823	0.3818	100.0000	50823	11650	11600	0.3986	70	27.00
scaffold_143	71.9084	50614	0.3738	100.0000	50614	11847	11834	0.3870	74	26.38
scaffold_144	78.2318	50446	0.3862	100.0000	50446	13029	13012	0.3971	79	24.97
scaffold_145	69.3994	50396	0.3746	100.0000	50396	11537	11537	0.3864	70	24.23
scaffold_146	69.6221	50365	0.3810	100.0000	50365	11697	11571	0.3945	72	24.42
scaffold_147	70.3016	50234	0.3766	100.0000	50234	11684	11729	0.3907	71	26.96
scaffold_148	69.5110	50162	0.3778	100.0000	50162	11589	11596	0.3918	70	25.93
scaffold_149	70.8121	50102	0.3799	100.0000	50102	11817	11821	0.3905	71	22.92
scaffold_150	73.4738	50101	0.3777	100.0000	50101	12160	12159	0.3939	74	28.22
scaffold_151	74.4907	50046	0.3822	100.0000	50046	12264	12283	0.3982	75	28.98
scaffold_152	75.4848	50015	0.3830	100.0000	50015	12478	12516	0.3996	74	34.27
scaffold_153	77.3682	49873	0.3896	100.0000	49873	12678	12722	0.4012	81	25.29
scaffold_154	69.6512	49860	0.3785	100.0000	49860	11574	11508	0.3948	70	26.84
scaffold_155	72.0448	49685	0.3764	100.0000	49685	11667	11698	0.3896	72	26.13
scaffold_156	77.6442	49188	0.3906	100.0000	49188	12570	12534	0.4041	78	28.26
scaffold_157	74.7839	49070	0.3830	100.0000	49070	12124	12155	0.3964	76	26.12
scaffold_158	65.7874	48863	0.3695	100.0000	48863	10602	10588	0.3841	68	25.39
scaffold_159	75.6115	48657	0.3936	100.0000	48657	12239	12256	0.4060	79	25.27
scaffold_160	67.7482	48513	0.3701	100.0000	48513	10750	10791	0.3849	66	25.54
scaffold_161	91.7520	48448	0.3836	100.0000	48448	13255	13213	0.3992	87	42.21
scaffold_162	70.4360	48374	0.3791	100.0000	48374	11133	11127	0.3928	70	25.09
scaffold_163	68.1595	48341	0.3766	100.0000	48341	10959	10943	0.3895	70	24.32
scaffold_164	66.3587	48256	0.3727	100.0000	48256	10690	10641	0.3852	69	24.79
scaffold_165	68.6684	48095	0.3737	100.0000	48095	10948	10989	0.3920	69	28.86
scaffold_166	72.9934	48068	0.3858	99.9313	48035	11560	11620	0.4009	73	26.84
scaffold_167	79.0460	48019	0.3847	100.0000	48019	12464	12514	0.3961	81	26.71
scaffold_168	71.0903	47924	0.3833	100.0000	47924	11311	11296	0.3972	71	26.01
scaffold_169	68.5918	47890	0.3731	100.0000	47890	11040	10904	0.3861	68	27.77
scaffold_170	70.3663	47857	0.3718	100.0000	47857	10900	10982	0.3854	69	24.17
scaffold_171	73.9635	47825	0.3818	100.0000	47825	11622	11621	0.3966	74	27.48
scaffold_172	73.4869	47814	0.3819	100.0000	47814	11671	11654	0.3994	74	28.58
scaffold_173	73.2748	47728	0.3848	100.0000	47728	11530	11569	0.3970	75	24.39
scaffold_174	73.2109	47507	0.3812	100.0000	47507	11389	11312	0.3986	75	30.36
scaffold_175	69.9305	47450	0.3841	100.0000	47450	10563	10588	0.4002	71	25.63
