#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	75.3625	73280	0.3880	100.0000	73280	18222	18163	0.3950	77	20.68
scaffold_2	78.1407	69378	0.3890	100.0000	69378	17894	17853	0.4015	80	23.86
scaffold_3	81.8031	69173	0.3854	100.0000	69173	18793	18895	0.3931	82	22.13
scaffold_4	77.4059	67016	0.3884	100.0000	67016	17112	17172	0.3973	78	23.70
scaffold_5	78.1837	66896	0.3948	100.0000	66896	17257	17251	0.4028	81	22.54
scaffold_6	74.8439	64759	0.3854	100.0000	64759	15924	15964	0.3933	76	21.11
scaffold_7	74.8008	64226	0.3881	100.0000	64226	15766	15760	0.3956	77	22.12
scaffold_8	79.8410	63709	0.3907	100.0000	63709	16805	16760	0.3972	82	20.69
scaffold_9	80.3149	60889	0.3810	100.0000	60889	16071	16040	0.3878	81	21.38
scaffold_10	83.4473	60830	0.3852	100.0000	60830	16541	16626	0.3912	79	59.83
scaffold_11	80.4527	60072	0.3883	100.0000	60072	15997	16152	0.3941	82	22.02
scaffold_12	75.8604	59787	0.3901	100.0000	59787	14962	15017	0.3993	76	21.79
scaffold_13	75.2654	57350	0.3939	100.0000	57350	14242	14207	0.4070	80	26.19
scaffold_14	78.1653	56988	0.3868	100.0000	56988	14086	14086	0.3947	78	25.26
scaffold_15	77.8632	53586	0.3826	100.0000	53586	13702	13737	0.3907	79	21.10
scaffold_16	75.6497	52852	0.3849	100.0000	52852	13115	13148	0.3928	76	22.61
scaffold_17	81.3418	52477	0.3917	100.0000	52477	14174	14246	0.3997	83	22.16
scaffold_18	73.6830	51673	0.3837	99.9981	51672	12587	12623	0.3906	75	20.96
scaffold_19	89.3280	50065	0.3888	100.0000	50065	14573	14613	0.3966	82	80.20
scaffold_20	74.2094	49420	0.3898	100.0000	49420	12210	12193	0.3988	75	20.57
scaffold_21	80.4164	48664	0.3909	100.0000	48664	12857	12904	0.3988	83	22.08
scaffold_22	73.1472	47982	0.3784	100.0000	47982	11639	11585	0.3868	74	23.33
scaffold_23	78.8322	47442	0.4028	100.0000	47442	12393	12376	0.4118	80	22.99
scaffold_24	106.1842	47217	0.3893	100.0000	47217	15916	16781	0.3661	78	283.32
scaffold_25	75.5168	46825	0.3873	100.0000	46825	11607	11630	0.4001	77	26.13
scaffold_26	76.0360	46822	0.3917	100.0000	46822	11796	11782	0.4011	78	22.56
