#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	64.8560	303250	0.3706	100.0000	303250	64644	64608	0.3815	65	21.83
scaffold_2	62.4431	285306	0.3680	99.9989	285303	59140	59129	0.3788	62	23.45
scaffold_3	64.9477	205324	0.3714	100.0000	205324	44262	44269	0.3822	65	21.23
scaffold_4	65.7269	202064	0.3680	100.0000	202064	44050	44232	0.3776	64	35.07
scaffold_5	65.6463	194357	0.3734	100.0000	194357	43683	41518	0.3875	65	61.07
scaffold_6	61.4159	193664	0.3663	100.0000	193664	39361	39361	0.3787	61	21.72
scaffold_7	145.7755	185398	0.3647	100.0000	185398	90634	89094	0.3483	62	844.77
scaffold_8	60.9069	172833	0.3698	100.0000	172833	34781	34810	0.3801	61	19.88
scaffold_9	65.3879	166587	0.3752	100.0000	166587	35990	36007	0.3863	67	21.66
scaffold_10	63.9050	164222	0.3722	100.0000	164222	34666	34662	0.3839	65	21.70
scaffold_11	64.4721	160151	0.3731	100.0000	160151	34116	34286	0.3846	64	23.92
scaffold_12	62.3009	159594	0.3696	100.0000	159594	33011	33051	0.3798	62	19.87
scaffold_13	62.0112	159417	0.3642	100.0000	159417	32583	32512	0.3746	61	21.49
scaffold_14	158.6996	154473	0.3721	100.0000	154473	78734	81411	0.3775	68	635.99
scaffold_15	63.6851	152207	0.3691	99.9980	152204	32136	32155	0.3834	62	36.89
scaffold_16	65.4512	149066	0.3703	100.0000	149066	31937	31928	0.3796	66	20.03
scaffold_17	64.1234	145736	0.3755	100.0000	145736	31023	31033	0.3878	65	20.61
scaffold_18	62.8334	145079	0.3702	100.0000	145079	30190	30295	0.3818	63	21.28
scaffold_19	59.9566	144790	0.3652	100.0000	144790	28717	28775	0.3759	59	20.27
scaffold_20	58.4829	135409	0.3595	100.0000	135409	26327	26195	0.3718	58	28.65
scaffold_21	64.5939	132893	0.3696	100.0000	132893	28109	28174	0.3801	65	20.36
scaffold_22	66.9014	132508	0.3732	100.0000	132508	29036	29077	0.3826	66	23.12
