#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	69.8964	183916	0.3648	100.0000	183916	41885	41891	0.3719	72	18.56
scaffold_2	66.1017	168448	0.3585	100.0000	168448	36130	36065	0.3650	65	23.62
scaffold_3	70.5829	158326	0.3603	100.0000	158326	36717	36756	0.3661	72	18.13
scaffold_4	65.3989	155546	0.3588	99.9961	155540	33399	33389	0.3663	67	18.72
scaffold_5	67.0051	150621	0.3624	100.0000	150621	33426	33456	0.3680	68	18.13
scaffold_6	67.1302	150360	0.3668	100.0000	150360	32920	33002	0.3733	68	19.26
scaffold_7	64.5074	147434	0.3647	100.0000	147434	31547	31587	0.3708	65	17.06
scaffold_8	79.6806	139464	0.3650	100.0000	139464	36604	37126	0.3775	68	164.43
scaffold_9	66.1264	138655	0.3616	100.0000	138655	30275	30268	0.3687	68	18.84
scaffold_10	65.2239	135396	0.3604	100.0000	135396	29076	29049	0.3671	67	17.72
scaffold_11	69.8873	134833	0.3644	100.0000	134833	31051	31125	0.3704	72	17.99
scaffold_12	69.1337	129984	0.3641	100.0000	129984	29698	29696	0.3706	71	17.93
scaffold_13	67.6355	129980	0.3650	100.0000	129980	29163	29252	0.3708	69	17.38
scaffold_14	63.9714	129389	0.3612	100.0000	129389	26965	26994	0.3692	66	18.24
scaffold_15	65.0107	128982	0.3627	100.0000	128982	27675	27619	0.3691	67	17.09
scaffold_16	66.7143	127367	0.3656	100.0000	127367	27787	27868	0.3728	69	18.20
scaffold_17	76.3379	126119	0.3608	100.0000	126119	31566	31903	0.3687	67	118.74
scaffold_18	67.5808	120309	0.3630	100.0000	120309	26876	26875	0.3698	70	19.07
scaffold_19	62.7885	119436	0.3545	100.0000	119436	24608	24608	0.3625	65	18.44
scaffold_20	66.1143	118776	0.3658	100.0000	118776	25854	25907	0.3706	68	16.84
scaffold_21	65.6235	117343	0.3576	99.9821	117322	25488	25527	0.3643	67	19.28
scaffold_22	66.6418	108068	0.3617	100.0000	108068	23867	23921	0.3675	68	17.06
scaffold_23	65.2607	106824	0.3652	100.0000	106824	23080	23042	0.3710	67	16.99
scaffold_24	67.8925	106458	0.3611	100.0000	106458	23863	23908	0.3687	70	19.40
scaffold_25	79.6689	106143	0.3704	100.0000	106143	28002	27812	0.3834	69	110.95
scaffold_26	65.3978	104938	0.3618	100.0000	104938	22652	22713	0.3678	67	17.06
scaffold_27	65.5961	104462	0.3589	100.0000	104462	22617	22715	0.3659	67	21.68
scaffold_28	62.5894	104284	0.3542	100.0000	104284	21442	21442	0.3620	66	18.34
scaffold_29	66.2745	103802	0.3634	100.0000	103802	22782	22753	0.3703	67	18.16
scaffold_30	66.2858	102216	0.3583	100.0000	102216	22380	22322	0.3649	68	18.62
scaffold_31	77.0147	101916	0.3579	100.0000	101916	25825	26113	0.3786	67	115.38
scaffold_32	66.6165	101190	0.3647	100.0000	101190	22392	22406	0.3708	68	16.68
scaffold_33	64.7486	100783	0.3633	100.0000	100783	21749	21725	0.3707	66	18.51
scaffold_34	67.3382	99839	0.3638	100.0000	99839	22133	22115	0.3702	69	17.89
scaffold_35	70.4470	97723	0.3563	100.0000	97723	22067	22080	0.3638	73	20.50
scaffold_36	64.8418	96879	0.3646	99.9938	96873	20757	20769	0.3710	67	17.76
scaffold_37	69.1992	96859	0.3637	100.0000	96859	22029	22121	0.3693	70	17.75
scaffold_38	64.5307	96684	0.3664	100.0000	96684	20425	20536	0.3741	67	17.92
scaffold_39	68.1813	95180	0.3658	100.0000	95180	21560	21476	0.3740	69	20.64
scaffold_40	65.6056	93944	0.3623	100.0000	93944	20241	20190	0.3691	67	17.38
scaffold_41	66.9848	93628	0.3649	100.0000	93628	20490	20527	0.3705	68	17.02
scaffold_42	65.2912	93289	0.3637	100.0000	93289	20220	20172	0.3715	67	17.82
scaffold_43	68.8872	90871	0.3599	100.0000	90871	20537	20499	0.3650	70	17.09
scaffold_44	68.5211	90610	0.3617	100.0000	90610	20325	20993	0.3710	65	73.02
scaffold_45	62.1747	90446	0.3529	99.9878	90435	18568	18586	0.3592	64	17.39
scaffold_46	66.9036	90148	0.3625	100.0000	90148	19944	19971	0.3704	69	18.75
scaffold_47	63.3539	89924	0.3598	100.0000	89924	18845	18964	0.3662	65	17.50
scaffold_48	65.1996	89529	0.3622	100.0000	89529	18872	18864	0.3699	66	17.94
scaffold_49	64.8886	89463	0.3602	100.0000	89463	19216	19176	0.3678	66	20.35
scaffold_50	64.4950	88857	0.3594	100.0000	88857	18761	18728	0.3671	66	18.15
scaffold_51	67.0885	88373	0.3532	100.0000	88373	19539	19475	0.3589	69	17.98
scaffold_52	68.4062	88346	0.3674	100.0000	88346	20075	20098	0.3753	70	20.39
scaffold_53	64.8553	88268	0.3564	100.0000	88268	18737	18729	0.3646	66	19.30
scaffold_54	64.8347	87223	0.3692	100.0000	87223	18712	18848	0.3742	65	21.16
scaffold_55	64.5839	86852	0.3554	100.0000	86852	18687	18699	0.3620	66	19.49
scaffold_56	66.5239	86615	0.3611	100.0000	86615	18627	18731	0.3685	69	19.09
scaffold_57	67.5028	86434	0.3691	100.0000	86434	19345	19302	0.3751	70	18.63
scaffold_58	69.2388	86418	0.3632	100.0000	86418	19597	19627	0.3699	69	17.74
scaffold_59	68.7905	86069	0.3652	100.0000	86069	19445	19437	0.3730	71	19.36
scaffold_60	69.9446	85922	0.3631	100.0000	85922	19805	20119	0.3704	71	34.01
scaffold_61	63.9888	85799	0.3619	100.0000	85799	18283	18223	0.3673	66	16.74
scaffold_62	67.4663	85635	0.3579	100.0000	85635	19184	19248	0.3655	70	19.16
scaffold_63	68.8005	85392	0.3645	100.0000	85392	19422	19407	0.3712	70	18.02
scaffold_64	66.5572	85332	0.3654	100.0000	85332	18682	18614	0.3713	68	16.79
scaffold_65	65.3935	84948	0.3644	100.0000	84948	18390	18387	0.3722	67	17.72
scaffold_66	68.9041	84895	0.3626	100.0000	84895	19391	19369	0.3712	69	19.82
scaffold_67	83.9300	84366	0.3602	100.0000	84366	19917	20576	0.3658	76	89.74
scaffold_68	68.5293	83941	0.3571	100.0000	83941	18639	18629	0.3658	71	19.85
scaffold_69	64.9775	83794	0.3628	100.0000	83794	17966	18038	0.3708	66	17.94
scaffold_70	74.4577	83264	0.3623	100.0000	83264	20899	20309	0.3649	70	112.80
scaffold_71	67.2524	82938	0.3589	100.0000	82938	18465	18408	0.3635	69	17.29
scaffold_72	68.2184	82157	0.3620	100.0000	82157	18067	18034	0.3680	69	26.32
scaffold_73	64.5493	81803	0.3585	100.0000	81803	17315	17259	0.3652	66	17.44
scaffold_74	66.6346	81424	0.3587	100.0000	81424	17754	17742	0.3657	68	18.33
scaffold_75	68.3982	81069	0.3609	100.0000	81069	18220	18252	0.3712	68	29.34
scaffold_76	63.3827	80992	0.3579	100.0000	80992	16969	16960	0.3641	66	17.36
scaffold_77	65.0050	79366	0.3527	100.0000	79366	17033	17008	0.3620	66	19.94
scaffold_78	62.7705	78841	0.3537	100.0000	78841	16345	16347	0.3614	64	18.47
scaffold_79	65.8157	77985	0.3614	100.0000	77985	16932	16977	0.3698	67	19.74
scaffold_80	69.1176	77896	0.3572	100.0000	77896	17763	17695	0.3633	71	18.82
scaffold_81	62.6549	77254	0.3660	100.0000	77254	16017	16010	0.3726	65	16.87
scaffold_82	64.6943	77088	0.3594	100.0000	77088	16545	16431	0.3687	66	20.38
scaffold_83	68.9271	76981	0.3602	100.0000	76981	17672	17676	0.3674	68	23.23
scaffold_84	64.1873	75330	0.3598	100.0000	75330	16042	16055	0.3649	65	16.60
scaffold_85	64.4376	74936	0.3569	100.0000	74936	15715	15736	0.3634	66	17.92
scaffold_86	64.6237	74782	0.3596	100.0000	74782	15435	15426	0.3677	67	17.72
scaffold_87	66.3803	74475	0.3648	100.0000	74475	16451	16373	0.3707	68	17.43
scaffold_88	62.0524	74410	0.3550	100.0000	74410	15299	15298	0.3643	64	18.75
scaffold_89	67.7247	73847	0.3657	100.0000	73847	16524	16264	0.3708	68	26.38
scaffold_90	64.7927	73667	0.3565	100.0000	73667	15876	15882	0.3647	66	19.98
scaffold_91	63.4999	73524	0.3625	100.0000	73524	15420	15400	0.3686	65	16.86
scaffold_92	68.5614	73489	0.3580	100.0000	73489	16680	16651	0.3638	70	17.53
scaffold_93	64.8113	73129	0.3635	100.0000	73129	15763	15742	0.3714	67	20.50
scaffold_94	64.8791	72862	0.3609	100.0000	72862	15514	15479	0.3681	66	17.98
scaffold_95	65.4571	71081	0.3649	100.0000	71081	15364	15410	0.3715	67	17.56
scaffold_96	71.5337	70868	0.3626	100.0000	70868	16763	16915	0.3856	64	181.72
scaffold_97	64.1835	70846	0.3583	100.0000	70846	15076	15111	0.3664	66	18.15
scaffold_98	66.6295	69618	0.3591	100.0000	69618	15426	15364	0.3673	68	21.70
scaffold_99	65.1985	69568	0.3586	100.0000	69568	15093	15078	0.3644	65	17.24
scaffold_100	66.1697	69253	0.3592	100.0000	69253	15078	15129	0.3662	67	18.14
