#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	68.7157	144092	0.3749	100.0000	144092	32925	32920	0.3868	69	22.00
scaffold_2	75.9429	140744	0.3721	100.0000	140744	35357	35556	0.3884	76	27.38
scaffold_3	72.3265	131960	0.3638	100.0000	131960	31531	31537	0.3793	72	26.80
scaffold_4	73.8902	126873	0.3658	100.0000	126873	31066	31171	0.3800	73	26.95
scaffold_5	67.7156	124250	0.3708	100.0000	124250	28038	27978	0.3880	67	25.12
scaffold_6	77.7295	117745	0.3831	100.0000	117745	30134	30199	0.3997	80	28.75
scaffold_7	70.9501	116216	0.3667	100.0000	116216	27354	27394	0.3806	70	24.66
scaffold_8	69.1278	110940	0.3659	100.0000	110940	25537	25584	0.3784	69	24.59
scaffold_9	80.8835	110329	0.3803	100.0000	110329	29685	29675	0.3966	81	27.88
scaffold_10	75.1108	105144	0.3715	100.0000	105144	26140	26170	0.3885	75	26.48
scaffold_11	79.2549	104878	0.3794	100.0000	104878	27412	27513	0.3945	79	27.52
scaffold_12	73.9768	104437	0.3693	100.0000	104437	25663	25773	0.3839	73	27.10
scaffold_13	66.5557	104222	0.3639	100.0000	104222	22806	23062	0.3808	63	31.68
scaffold_14	78.7810	102402	0.3691	100.0000	102402	26792	26860	0.3831	78	27.24
scaffold_15	78.7427	102367	0.3821	100.0000	102367	26687	26849	0.4014	78	29.83
scaffold_16	74.8797	102105	0.3589	100.0000	102105	25107	25130	0.3684	74	24.89
scaffold_17	79.6892	101615	0.3696	100.0000	101615	26759	26706	0.3899	80	32.20
scaffold_18	74.6198	100741	0.3714	100.0000	100741	24912	24953	0.3821	74	23.44
scaffold_19	75.2555	100269	0.3686	100.0000	100269	24926	24813	0.3846	74	26.81
scaffold_20	70.4926	98765	0.3598	100.0000	98765	23099	23103	0.3723	70	26.23
scaffold_21	83.5170	96786	0.3759	100.0000	96786	26732	26800	0.3886	83	26.54
scaffold_22	85.0788	94870	0.3946	100.0000	94870	26902	26876	0.4145	83	36.47
scaffold_23	76.6959	94505	0.3635	100.0000	94505	24028	24074	0.3786	77	29.20
scaffold_24	75.1167	92621	0.3724	100.0000	92621	23157	23078	0.3879	75	26.08
scaffold_25	74.0304	92176	0.3678	100.0000	92176	22691	22567	0.3785	75	25.39
scaffold_26	78.0998	91968	0.3748	100.0000	91968	23849	23967	0.3891	78	27.16
scaffold_27	77.1296	90912	0.3716	100.0000	90912	23279	23448	0.3887	76	31.58
scaffold_28	73.7313	90550	0.3734	100.0000	90550	22188	22228	0.3872	74	25.22
scaffold_29	71.4671	90142	0.3737	100.0000	90142	21475	21442	0.3909	72	27.19
scaffold_30	74.7223	88741	0.3725	100.0000	88741	22068	22112	0.3881	74	26.23
scaffold_31	83.2004	87442	0.3877	100.0000	87442	24202	24226	0.4067	83	28.73
scaffold_32	73.8564	86540	0.3748	100.0000	86540	21244	21284	0.3872	75	27.01
scaffold_33	73.9839	83763	0.3814	100.0000	83763	20581	20501	0.3952	75	24.34
scaffold_34	61.7994	83543	0.3733	100.0000	83543	17042	17042	0.3896	61	22.84
scaffold_35	80.1930	83299	0.3824	100.0000	83299	22217	22311	0.4025	82	30.25
scaffold_36	83.8349	82577	0.3834	100.0000	82577	22859	22902	0.3992	83	30.66
scaffold_37	69.7971	82493	0.3569	99.9236	82430	19076	19020	0.3731	69	27.26
scaffold_38	70.0729	80395	0.3706	100.0000	80395	18737	18715	0.3829	70	22.67
scaffold_39	76.6884	80095	0.3724	100.0000	80095	20234	20225	0.3884	77	27.38
scaffold_40	76.9898	78840	0.3638	100.0000	78840	20140	20138	0.3813	77	30.73
scaffold_41	76.2712	78363	0.3677	100.0000	78363	19684	19723	0.3865	74	29.63
scaffold_42	73.9959	78052	0.3665	100.0000	78052	19062	19159	0.3825	73	27.55
scaffold_43	69.1469	77953	0.3670	100.0000	77953	18037	17870	0.3781	67	27.74
scaffold_44	71.5058	75465	0.3683	100.0000	75465	17978	17948	0.3817	72	25.06
scaffold_45	68.9027	73734	0.3751	99.9905	73727	16920	16925	0.3928	69	26.38
scaffold_46	67.2447	73593	0.3622	100.0000	73593	16376	16317	0.3771	66	28.12
scaffold_47	84.9596	73196	0.3825	100.0000	73196	20511	20547	0.3929	84	26.62
scaffold_48	77.4451	72999	0.3812	100.0000	72999	18827	18767	0.3930	78	24.21
scaffold_49	72.5053	72485	0.3628	100.0000	72485	17537	17440	0.3757	72	25.57
scaffold_50	77.8919	72012	0.3723	100.0000	72012	18706	18688	0.3893	78	29.38
scaffold_51	78.5009	71360	0.3690	100.0000	71360	18663	18662	0.3795	79	26.02
scaffold_52	75.6478	71080	0.3690	100.0000	71080	17770	17822	0.3815	75	24.72
scaffold_53	71.2177	70753	0.3713	100.0000	70753	16690	16731	0.3863	72	25.74
scaffold_54	76.4443	69723	0.3618	100.0000	69723	17761	17776	0.3735	75	29.86
scaffold_55	81.5572	69520	0.3658	100.0000	69520	18640	18753	0.3753	83	24.40
scaffold_56	78.1191	69395	0.3820	100.0000	69395	18032	18057	0.4018	75	29.51
scaffold_57	72.9055	69188	0.3618	100.0000	69188	16803	16785	0.3731	72	29.81
scaffold_58	68.2910	68968	0.3543	99.9812	68955	15675	15643	0.3687	68	27.30
scaffold_59	76.4807	68352	0.3898	100.0000	68352	17436	17411	0.4072	77	25.72
scaffold_60	62.0952	68071	0.3736	100.0000	68071	14050	14081	0.3894	62	23.23
scaffold_61	68.5719	67688	0.3773	100.0000	67688	15387	15445	0.3905	69	22.91
