#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_1	48.9769	141048	0.3741	100.0000	141048	22732	22754	0.3807	50	13.02
scaffold_2	82.9362	140097	0.3814	100.0000	140097	38418	38489	0.3876	83	28.24
scaffold_3	52.6153	125574	0.3714	100.0000	125574	21642	21355	0.3856	50	45.01
scaffold_4	47.5494	112165	0.3690	100.0000	112165	17701	17737	0.3753	48	13.27
scaffold_5	53.1113	104571	0.3732	100.0000	104571	18240	18197	0.3804	51	31.03
scaffold_6	50.7048	98220	0.3803	100.0000	98220	16162	16141	0.3882	51	15.14
scaffold_7	47.8153	98211	0.3764	100.0000	98211	15634	15564	0.3846	48	13.93
scaffold_8	48.3144	97047	0.3714	100.0000	97047	15509	15440	0.3783	49	13.26
scaffold_9	51.1875	93587	0.3762	100.0000	93587	15877	15940	0.3823	51	12.70
scaffold_10	84.0581	92196	0.3716	100.0000	92196	25594	25515	0.3777	82	45.73
scaffold_11	48.4306	91703	0.3702	99.9913	91695	14701	14789	0.3780	49	13.14
scaffold_12	47.6758	91066	0.3769	99.9418	91013	14410	14469	0.3912	47	19.06
scaffold_13	56.2175	90094	0.3792	100.0000	90094	16539	16839	0.3851	53	72.58
scaffold_14	50.7382	88805	0.3761	100.0000	88805	14991	14935	0.3828	51	13.12
scaffold_15	49.2878	87345	0.3773	100.0000	87345	14266	14307	0.3851	50	13.61
scaffold_16	49.8969	86896	0.3732	100.0000	86896	14318	14299	0.3843	50	22.70
scaffold_17	51.1816	84929	0.3750	100.0000	84929	14370	14488	0.3812	51	28.47
scaffold_18	50.4704	82843	0.3727	100.0000	82843	13911	13967	0.3793	51	13.17
scaffold_19	49.0388	81448	0.3748	99.9975	81446	13194	13352	0.3828	47	36.88
scaffold_20	50.2342	80889	0.3783	100.0000	80889	13430	13465	0.3903	49	17.02
scaffold_21	79.3456	78844	0.3779	100.0000	78844	20692	20770	0.3863	82	21.37
scaffold_22	73.4011	78240	0.3686	100.0000	78240	19005	18974	0.3775	74	22.53
scaffold_23	49.0966	78095	0.3686	100.0000	78095	12621	12625	0.3761	49	14.48
scaffold_24	49.6074	78017	0.3839	100.0000	78017	12934	12868	0.3943	50	16.85
scaffold_25	49.7998	76919	0.3741	100.0000	76919	12610	12594	0.3838	50	14.84
scaffold_26	51.6814	76849	0.3700	99.9362	76800	13174	13114	0.3785	48	37.36
scaffold_27	60.9670	76125	0.3748	100.0000	76125	15478	15294	0.3819	51	61.25
scaffold_28	53.6440	75909	0.3737	100.0000	75909	13700	13447	0.3822	50	53.06
scaffold_29	49.4028	75663	0.3734	100.0000	75663	12438	12478	0.3794	49	13.36
scaffold_30	52.4928	75543	0.3715	100.0000	75543	13123	13165	0.3799	52	15.11
scaffold_31	48.6032	75333	0.3783	100.0000	75333	12186	12228	0.3855	48	13.97
scaffold_32	49.7342	73806	0.3678	100.0000	73806	12050	12045	0.3765	50	14.85
scaffold_33	48.4318	72693	0.3737	100.0000	72693	11748	11707	0.3817	49	13.27
scaffold_34	53.5290	71946	0.3734	100.0000	71946	13013	12573	0.3807	52	32.24
scaffold_35	51.6678	71883	0.3798	100.0000	71883	12250	12221	0.3868	52	13.83
scaffold_36	52.9640	71635	0.3725	100.0000	71635	12717	12573	0.3802	51	23.95
scaffold_37	63.8469	70497	0.3751	100.0000	70497	14820	14944	0.3841	50	131.35
scaffold_38	50.3981	68599	0.3775	100.0000	68599	11337	11314	0.3845	51	13.44
scaffold_39	53.6899	68244	0.3715	100.0000	68244	12072	12162	0.3771	50	32.22
scaffold_40	56.9718	67695	0.3873	100.0000	67695	12597	12506	0.3952	56	31.76
scaffold_41	50.5111	67421	0.3698	100.0000	67421	11301	11198	0.3765	51	16.54
scaffold_42	50.3314	66173	0.3671	100.0000	66173	11071	11049	0.3733	50	13.19
scaffold_43	47.4419	65313	0.3721	100.0000	65313	10270	10319	0.3806	48	13.97
scaffold_44	48.9462	65214	0.3763	100.0000	65214	10552	10550	0.3839	50	13.78
scaffold_45	50.6688	65139	0.3726	100.0000	65139	10936	10991	0.3784	52	12.97
scaffold_46	50.9042	65098	0.3734	100.0000	65098	10971	10993	0.3803	51	14.20
scaffold_47	49.5766	64346	0.3760	100.0000	64346	10572	10668	0.3814	50	12.06
scaffold_48	47.0019	64167	0.3749	100.0000	64167	9920	9929	0.3816	48	14.60
scaffold_49	47.7231	63914	0.3679	99.9984	63913	10169	10171	0.3725	48	12.01
scaffold_50	48.8318	62789	0.3802	100.0000	62789	10188	10194	0.3869	49	13.36
scaffold_51	48.6873	62663	0.3754	99.9266	62617	10191	10130	0.3836	50	15.10
scaffold_52	57.2072	62336	0.3789	100.0000	62336	11884	11861	0.3887	54	31.43
scaffold_53	49.5718	61685	0.3750	100.0000	61685	10169	10174	0.3813	50	13.60
scaffold_54	56.4501	61081	0.3805	100.0000	61081	11453	11449	0.3869	57	15.57
scaffold_55	53.5944	60231	0.3715	100.0000	60231	9793	9700	0.3799	53	18.09
scaffold_56	52.5553	60065	0.3804	100.0000	60065	10437	10459	0.3892	54	14.89
scaffold_57	49.9280	59968	0.3703	100.0000	59968	9889	9861	0.3766	51	13.52
scaffold_58	46.1084	59514	0.3716	100.0000	59514	9104	9051	0.3779	47	13.26
scaffold_59	54.8687	59398	0.3789	100.0000	59398	10827	10756	0.3860	52	37.68
scaffold_60	49.6950	58342	0.3704	100.0000	58342	9548	9566	0.3765	51	13.17
scaffold_61	57.2694	58134	0.3748	100.0000	58134	10986	11111	0.3837	51	41.11
scaffold_62	50.2012	58030	0.3683	100.0000	58030	9696	9721	0.3762	50	15.45
scaffold_63	50.5854	57994	0.3701	100.0000	57994	9762	9752	0.3765	51	12.53
scaffold_64	51.7186	57407	0.3763	100.0000	57407	9872	9839	0.3835	51	16.06
scaffold_65	55.3222	57374	0.3800	100.0000	57374	10396	10544	0.3889	51	55.53
scaffold_66	68.0217	57359	0.3753	100.0000	57359	12933	12916	0.3810	68	15.62
scaffold_67	50.9333	57310	0.3689	100.0000	57310	9576	9583	0.3761	51	14.11
scaffold_68	49.6593	56229	0.3809	100.0000	56229	9276	9304	0.3881	50	14.04
scaffold_69	48.4672	55340	0.3770	100.0000	55340	8811	8835	0.3836	49	13.75
scaffold_70	52.2386	55198	0.3695	100.0000	55198	9517	9525	0.3757	53	14.11
scaffold_71	48.8221	55128	0.3743	100.0000	55128	8998	8942	0.3800	49	14.63
scaffold_72	56.1526	55061	0.3738	100.0000	55061	10148	10056	0.3797	52	40.22
scaffold_73	59.3274	55027	0.3812	100.0000	55027	10814	10670	0.3842	52	61.43
scaffold_74	49.5727	54849	0.3755	100.0000	54849	8965	8987	0.3817	50	13.73
scaffold_75	49.1817	54559	0.3701	100.0000	54559	8922	8812	0.3786	49	13.55
scaffold_76	65.6508	54509	0.3716	99.9908	54504	11930	11931	0.3774	67	17.53
scaffold_77	74.5592	54079	0.3762	100.0000	54079	13371	13365	0.3853	76	21.24
scaffold_78	49.5133	54068	0.3823	100.0000	54068	8670	8729	0.3889	50	11.85
scaffold_79	49.2342	53912	0.3762	100.0000	53912	8833	8838	0.3827	50	13.37
scaffold_80	56.1831	53621	0.3766	100.0000	53621	9909	9955	0.3812	56	14.61
scaffold_81	47.7849	53484	0.3701	100.0000	53484	8462	8481	0.3780	47	14.17
scaffold_82	69.0220	53483	0.3683	100.0000	53483	11934	12350	0.3717	56	103.54
scaffold_83	50.1277	53463	0.3828	100.0000	53463	8922	8936	0.3921	51	14.81
scaffold_84	49.2850	53450	0.3649	100.0000	53450	8707	8720	0.3719	49	13.71
scaffold_85	48.6036	53167	0.3758	100.0000	53167	8557	8575	0.3835	49	13.39
scaffold_86	49.7760	52989	0.3730	100.0000	52989	8692	8597	0.3810	49	16.24
scaffold_87	55.8031	52708	0.3663	100.0000	52708	9793	9817	0.3747	53	23.32
scaffold_88	65.5200	52587	0.3774	100.0000	52587	11280	11515	0.3798	50	142.33
scaffold_89	52.3582	52381	0.3757	100.0000	52381	9133	9094	0.3814	52	12.37
scaffold_90	47.9675	52213	0.3743	100.0000	52213	8348	8271	0.3828	47	14.41
